Unix,Min,Avg,Max
1495973700,22.375,22.4375,22.4688
1495974600,22.5,22.5417,22.625
1495975500,22.5312,22.5937,22.625
1495976400,22.625,22.6667,22.7188
1495977300,22.6875,22.7292,22.7812
1495978200,22.75,22.8229,22.875
1495979100,22.9375,23,23.0625
1495980000,23.0312,23.0729,23.125
1495980900,23.1562,23.2187,23.25
1495981800,23.4375,23.4375,23.4375
1495982700,23.4688,23.5313,23.5625
1495983600,23.625,23.6875,23.7188
1495984500,23.8125,23.8542,23.9375
1495985400,23.8438,23.9167,23.9688
1495986300,23.875,23.9687,24.0312
1495987200,23.9688,24.0625,24.125
1495988100,23.9375,24.0417,24.125
1495989000,24.0938,24.1146,24.125
1495989900,24.0625,24.1042,24.1562
1495990800,24.1875,24.2292,24.2812
1495991700,24.0938,24.1875,24.2812
1495992600,24.125,24.1458,24.1562
1495993500,24.0938,24.1146,24.125
1495994400,24.2188,24.2604,24.2812
1495995300,24.2188,24.2917,24.375
1495996200,24.3125,24.375,24.4375
1495997100,24.375,24.4167,24.4688
1495998000,24.5625,24.5938,24.625
1495998900,24.5625,24.6354,24.6875
1495999800,24.625,24.7083,24.75
1496000700,24.6562,24.6875,24.7188
1496001600,24.625,24.6979,24.75
1496002500,24.6875,24.6875,24.6875
1496003400,24.75,24.7604,24.7812
1496004300,24.6562,24.6979,24.75
1496005200,24.6562,24.6666,24.6875
1496006100,24.625,24.6458,24.6562
1496007000,24.4062,24.5625,24.6562
1496007900,24.2812,24.3541,24.4062
1496008800,24.25,24.3229,24.4062
1496009700,24.1875,24.2188,24.25
1496010600,24.125,24.1875,24.25
1496011500,24.0938,24.1354,24.1875
1496012400,24.0312,24.0729,24.1562
1496013300,23.875,23.9062,23.9375
1496014200,23.8438,23.875,23.9062
1496015100,23.7812,23.8021,23.8125
1496016000,23.5938,23.6667,23.75
1496016900,23.5312,23.5521,23.5938
1496017800,23.5,23.5208,23.5312
1496018700,23.375,23.3958,23.4062
1496019600,23.2812,23.3229,23.375
1496020500,23.2188,23.25,23.2812
1496021400,23.0938,23.1979,23.3125
1496022300,23.0312,23.0729,23.0938
1496023200,22.875,22.9271,23
1496024100,22.8125,22.8958,22.9688
1496025000,22.7188,22.7813,22.875
1496025900,22.5625,22.625,22.6875
1496026800,22.4375,22.5313,22.5938
1496027700,22.375,22.4687,22.5312
1496028600,22.375,22.375,22.375
1496029500,22.3125,22.3438,22.375
1496030400,22.1875,22.2396,22.3125
1496031300,22.1562,22.1666,22.1875
1496032200,22,22.0833,22.1562
1496033100,22,22.0417,22.0938
1496034000,21.9375,21.9896,22.0625
1496034900,21.75,21.8125,21.875
1496035800,21.7812,21.8229,21.875
1496036700,21.7188,21.7605,21.8438
1496037600,21.5938,21.7188,21.8125
1496038500,21.5312,21.5937,21.6562
1496039400,21.5625,21.5833,21.625
1496040300,21.5312,21.5833,21.6875
1496041200,21.3438,21.4271,21.5312
1496042100,21.3438,21.4063,21.4688
1496043000,21.3125,21.3854,21.4688
1496043900,21.3438,21.3646,21.375
1496044800,21.2188,21.25,21.2812
1496045700,21.125,21.2083,21.25
1496046600,21.0625,21.1146,21.1875
1496047500,21.0938,21.125,21.1562
1496048400,20.9375,20.9792,21
1496049300,20.7812,20.8229,20.875
1496050200,20.7188,20.7604,20.8125
1496051100,20.75,20.7812,20.8125
1496052000,20.75,20.75,20.75
1496052900,20.75,20.7604,20.7812
1496053800,20.7812,20.8021,20.8125
1496054700,20.7188,20.7813,20.8125
1496055600,20.8438,20.8646,20.9062
1496056500,20.8125,20.875,20.9062
1496057400,20.875,20.8958,20.9062
1496058300,20.8125,20.8646,20.9062
1496059200,20.7812,20.8437,20.9375
1496060100,20.7188,20.7813,20.8125
1496061000,20.7188,20.7709,20.8438
1496061900,20.6875,20.7292,20.75
1496062800,20.625,20.6563,20.7188
1496063700,20.625,20.6771,20.7188
1496064600,20.625,20.6771,20.75
1496065500,20.5938,20.6563,20.75
1496066400,20.5625,20.6042,20.625
1496067300,20.5625,20.5938,20.625
1496068200,20.625,20.6562,20.6875
1496069100,20.5625,20.625,20.6562
1496070000,20.625,20.6562,20.6875
1496070900,20.5625,20.5729,20.5938
1496071800,20.5312,20.5937,20.625
1496072700,20.5938,20.6458,20.6875
1496073600,20.5625,20.5834,20.5938
1496074500,20.5938,20.6146,20.6562
1496075400,20.5625,20.6458,20.7188
1496076300,20.5938,20.6354,20.6875
1496077200,20.625,20.6667,20.6875
1496078100,20.5938,20.6771,20.7812
1496079000,20.625,20.6979,20.75
1496079900,20.625,20.6667,20.7188
1496080800,20.7188,20.75,20.7812
1496081700,20.625,20.6875,20.7188
1496082600,20.6875,20.75,20.8125
1496083500,20.75,20.8125,20.8438
1496084400,20.7188,20.7604,20.8125
1496085300,20.75,20.8021,20.8438
1496086200,20.75,20.7917,20.875
1496087100,20.75,20.7917,20.8438
1496088000,20.7812,20.7812,20.7812
1496088900,20.8125,20.8334,20.8438
1496089800,20.6562,20.7396,20.8125
1496090700,20.75,20.8021,20.8438
1496091600,20.6875,20.7917,20.8438
1496092500,20.8125,20.8333,20.875
1496093400,20.7188,20.75,20.7812
1496094300,20.7812,20.8021,20.8438
1496095200,20.7188,20.7708,20.8125
1496096100,20.7188,20.7604,20.7812
1496097000,20.75,20.7604,20.7812
1496097900,20.6875,20.7708,20.875
1496098800,20.7188,20.75,20.7812
1496099700,20.5938,20.6146,20.6562
1496100600,20.5625,20.625,20.6875
1496101500,20.5938,20.625,20.6562
1496102400,20.5312,20.5625,20.5938
1496103300,20.5938,20.6146,20.625
1496104200,20.5,20.5833,20.625
1496105100,20.4062,20.5312,20.625
1496106000,20.5,20.5521,20.625
1496106900,20.4062,20.4479,20.5
1496107800,20.4688,20.4896,20.5
1496108700,20.3438,20.4167,20.5312
1496109600,20.3438,20.4375,20.5
1496110500,20.4062,20.4375,20.5
1496111400,20.375,20.4063,20.4688
1496112300,20.25,20.2917,20.375
1496113200,20.2188,20.25,20.3125
1496114100,20.1562,20.1771,20.1875
1496115000,20.0312,20.0625,20.125
1496115900,19.9688,19.9896,20.0312
1496116800,20,20.0312,20.0625
1496117700,19.9062,19.9583,20
1496118600,19.9062,19.9583,20
1496119500,19.8438,19.875,19.9062
1496120400,19.7812,19.8333,19.9062
1496121300,19.8438,19.8958,19.9375
1496122200,19.75,19.8125,19.875
1496123100,19.7812,19.8021,19.8125
1496124000,19.75,19.8125,19.9062
1496124900,19.6562,19.7604,19.8125
1496125800,19.6562,19.7395,19.7812
1496126700,19.6875,19.7292,19.7812
1496127600,19.6875,19.7292,19.7812
1496128500,19.5625,19.6667,19.75
1496129400,19.5938,19.6563,19.75
1496130300,19.5312,19.5625,19.5938
1496131200,19.4688,19.5417,19.625
1496132100,19.4688,19.5417,19.625
1496133000,19.5625,19.5938,19.625
1496133900,19.5938,19.6042,19.625
1496134800,19.4062,19.4687,19.5
1496135700,19.3438,19.4271,19.5
1496136600,19.2188,19.3125,19.4062
1496137500,19.2188,19.3021,19.3438
1496138400,19.3125,19.3542,19.4062
1496139300,19.2812,19.3333,19.4062
1496140200,19.3125,19.3334,19.3438
1496141100,19.3438,19.375,19.4062
1496142000,19.3125,19.3646,19.4062
1496142900,19.3125,19.3229,19.3438
1496143800,19.25,19.3021,19.3438
1496144700,19.3125,19.3333,19.375
1496145600,19.375,19.4062,19.4375
1496146500,19.4688,19.4896,19.5
1496147400,19.4375,19.4687,19.5312
1496148300,19.4375,19.4896,19.5625
1496149200,19.5,19.5833,19.6562
1496150100,19.6562,19.7083,19.7812
1496151000,19.8125,19.875,19.9375
1496151900,20.0312,20.1458,20.2188
1496152800,20.4375,20.4792,20.5312
1496153700,20.5312,20.6041,20.6562
1496154600,20.6875,20.7188,20.75
1496155500,20.8438,20.8958,20.9375
1496156400,20.875,20.9271,20.9688
1496157300,20.875,20.9583,21
1496158200,21.0625,21.1146,21.1562
1496159100,21.1562,21.1979,21.25
1496160000,21.2812,21.3021,21.3125
1496160900,21.3438,21.375,21.4062
1496161800,21.3438,21.3958,21.4375
1496162700,21.4688,21.4896,21.5312
1496163600,21.5,21.5104,21.5312
1496164500,21.5312,21.5729,21.625
1496165400,21.5,21.5937,21.6562
1496166300,21.75,21.7708,21.8125
1496167200,21.75,21.7708,21.7812
1496168100,21.8125,21.8334,21.8438
1496169000,21.8438,21.8959,21.9688
1496169900,21.875,21.9063,21.9688
1496170800,21.9688,21.9896,22.0312
1496171700,22.0312,22.0521,22.0625
1496172600,22,22.0417,22.0938
1496173500,22.0625,22.0833,22.125
1496174400,22.0312,22.0416,22.0625
1496175300,22.0312,22.1666,22.2812
1496176200,22.1562,22.2083,22.2812
1496177100,22.0938,22.1875,22.2812
1496178000,22.1875,22.1875,22.1875
1496178900,22.1875,22.2188,22.25
1496179800,22.2812,22.2812,22.2812
1496180700,22.2812,22.2916,22.3125
1496181600,22.25,22.2812,22.3125
1496182500,22.1875,22.2188,22.25
1496183400,22.1875,22.1979,22.2188
1496184300,22.0938,22.1354,22.1875
1496185200,22.0625,22.0938,22.125
1496186100,22.0312,22.0416,22.0625
1496187000,21.9375,21.9792,22.0312
1496187900,21.8438,21.9583,22.0312
1496188800,21.9375,21.9584,21.9688
1496189700,21.9062,21.9375,22
1496190600,21.9062,21.9375,22
1496191500,21.875,21.9375,22
1496192400,21.8438,21.9063,21.9375
1496193300,21.8438,21.8854,21.9375
1496194200,21.7812,21.8645,21.9062
1496195100,21.7812,21.875,21.9375
1496196000,21.8125,21.875,21.9375
1496196900,21.7812,21.875,21.9375
1496197800,21.8125,21.8334,21.8438
1496198700,21.8438,21.8542,21.875
1496199600,21.75,21.7813,21.8438
1496200500,21.7812,21.8229,21.875
1496201400,21.75,21.7813,21.8438
1496202300,21.6562,21.7395,21.7812
1496203200,21.6875,21.7292,21.7812
1496204100,21.625,21.6562,21.6875
1496205000,21.5938,21.625,21.6562
1496205900,21.5938,21.6563,21.7188
1496206800,21.625,21.6458,21.6875
1496207700,21.5938,21.6146,21.625
1496208600,21.5312,21.5937,21.6562
1496209500,21.5938,21.625,21.6875
1496210400,21.5312,21.6145,21.6562
1496211300,21.5,21.5208,21.5312
1496212200,21.5312,21.5312,21.5312
1496213100,21.4688,21.4896,21.5312
1496214000,21.3438,21.4167,21.4688
1496214900,21.4062,21.4687,21.5
1496215800,21.4688,21.4792,21.5
1496216700,21.4062,21.4583,21.5
1496217600,21.3438,21.3646,21.375
1496218500,21.375,21.4063,21.4688
1496219400,21.4375,21.4583,21.5
1496220300,21.375,21.3854,21.4062
1496221200,21.2812,21.3541,21.4062
1496222100,21.1562,21.2291,21.2812
1496223000,21.25,21.2708,21.3125
1496223900,21.25,21.2812,21.3125
1496224800,21.25,21.3021,21.3438
1496225700,21.2812,21.3333,21.4062
1496226600,21.3125,21.3438,21.375
1496227500,21.375,21.3958,21.4062
1496228400,21.3125,21.3438,21.375
1496229300,21.2812,21.3541,21.4062
1496230200,21.375,21.4688,21.5938
1496231100,21.375,21.4167,21.4688
1496232000,21.4062,21.4687,21.5312
1496232900,21.4375,21.4584,21.4688
1496233800,21.4688,21.5104,21.5312
1496234700,21.4688,21.5417,21.625
1496235600,21.5312,21.5833,21.6562
1496236500,21.5625,21.6771,21.75
1496237400,21.75,21.875,21.9688
1496238300,22.0938,22.1771,22.2812
1496239200,22.2188,22.3021,22.375
1496240100,22.3438,22.5104,22.6562
1496241000,22.625,22.6562,22.6875
1496241900,22.625,22.7708,22.9062
1496242800,22.875,22.9062,22.9375
1496243700,23.0312,23.0416,23.0625
1496244600,23.0312,23.0729,23.0938
1496245500,23.1562,23.1562,23.1562
1496246400,23.2188,23.2813,23.3438
1496247300,23.3438,23.3646,23.375
1496248200,23.375,23.4375,23.4688
1496249100,23.5,23.5521,23.625
1496250000,23.5312,23.5833,23.625
1496250900,23.625,23.75,23.8438
1496251800,23.8438,23.875,23.9062
1496252700,23.9062,23.9271,23.9688
1496253600,23.9688,24.0208,24.0625
1496254500,24,24.0938,24.2188
1496255400,24.1875,24.2916,24.4062
1496256300,24.3125,24.3958,24.4688
1496257200,24.5,24.5521,24.5938
1496258100,24.6875,24.75,24.8438
1496259000,24.7188,24.7917,24.8438
1496259900,24.875,24.9167,25
1496260800,25.0625,25.125,25.1562
1496261700,25.2812,25.3646,25.4688
1496262600,25.5,25.5521,25.6562
1496263500,25.6562,25.7083,25.75
1496264400,25.8125,25.9271,26.0312
1496265300,26.0312,26.0937,26.1875
1496266200,26,26.0417,26.0625
1496267100,25.6562,25.7396,25.875
1496268000,25.375,25.5521,25.6875
1496268900,25.3438,25.3646,25.4062
1496269800,25.375,25.4167,25.4375
1496270700,25.4375,25.5,25.5625
1496271600,25.5,25.5521,25.5938
1496272500,25.5312,25.5729,25.625
1496273400,25.5,25.5521,25.5938
1496274300,25.4688,25.5,25.5312
1496275200,25.4688,25.4896,25.5312
1496276100,25.3438,25.4271,25.4688
1496277000,25.4062,25.4271,25.4375
1496277900,25.25,25.3125,25.3438
1496278800,25.25,25.2917,25.3438
1496279700,25.1875,25.2396,25.2812
1496280600,25.1875,25.2188,25.25
1496281500,25.0938,25.1563,25.25
1496282400,25.0938,25.1771,25.25
1496283300,25.0625,25.0729,25.0938
1496284200,25.0938,25.1458,25.1875
1496285100,25.0625,25.0938,25.125
1496286000,24.9688,25.0209,25.0938
1496286900,24.9375,24.9584,24.9688
1496287800,24.875,24.9167,24.9688
1496288700,24.75,24.7812,24.8125
1496289600,24.8125,24.8334,24.8438
1496290500,24.7188,24.75,24.7812
1496291400,24.7188,24.8125,24.875
1496292300,24.7812,24.8021,24.8125
1496293200,24.8438,24.875,24.9062
1496294100,24.6875,24.7396,24.7812
1496295000,24.75,24.7917,24.8438
1496295900,24.7188,24.7708,24.8125
1496296800,24.6875,24.7292,24.7812
1496297700,24.6562,24.7291,24.7812
1496298600,24.625,24.6458,24.6562
1496299500,24.6562,24.6979,24.7188
1496300400,24.5938,24.625,24.6562
1496301300,24.5938,24.625,24.6562
1496302200,24.5,24.5208,24.5625
1496303100,24.4688,24.5209,24.625
1496304000,24.4062,24.4583,24.5
1496304900,24.4062,24.4271,24.4375
1496305800,24.4062,24.4479,24.5
1496306700,24.375,24.3958,24.4375
1496307600,24.1562,24.3021,24.4062
1496308500,24.1562,24.1875,24.2188
1496309400,24.0625,24.1354,24.2188
1496310300,24.0312,24.0625,24.0938
1496311200,24.0312,24.0625,24.125
1496312100,24.0312,24.1042,24.1875
1496313000,24.0312,24.0625,24.0938
1496313900,24.0625,24.0833,24.125
1496314800,24.0625,24.0625,24.0625
1496315700,24,24.0625,24.125
1496316600,24.0312,24.1146,24.1875
1496317500,24.0312,24.0416,24.0625
1496318400,24,24,24
1496319300,24.125,24.1667,24.1875
1496320200,24.1562,24.1875,24.2188
1496321100,24.2812,24.3021,24.3125
1496322000,24.3125,24.3542,24.4062
1496322900,24.4375,24.4792,24.5
1496323800,24.5625,24.625,24.6562
1496324700,24.75,24.8438,24.9688
1496325600,24.9375,24.9479,24.9688
1496326500,25,25.1458,25.25
1496327400,25.2812,25.375,25.4688
1496328300,25.375,25.4583,25.5312
1496329200,25.4375,25.5313,25.5938
1496330100,25.6562,25.6771,25.7188
1496331000,25.6875,25.75,25.8125
1496331900,25.7188,25.7396,25.7812
1496332800,25.7812,25.8125,25.8438
1496333700,25.8438,25.9063,25.9688
1496334600,25.8125,25.8542,25.9375
1496335500,25.8438,25.8854,25.9375
1496336400,25.7812,25.8229,25.9062
1496337300,25.7188,25.75,25.7812
1496338200,25.625,25.6667,25.6875
1496339100,25.625,25.6563,25.7188
1496340000,25.6875,25.8333,26
1496340900,25.7812,25.8854,25.9688
1496341800,25.8438,25.9792,26.0625
1496342700,25.9688,26.0209,26.0938
1496343600,26,26.0625,26.1562
1496344500,26.0938,26.1146,26.125
1496345400,26,26.1146,26.1875
1496346300,26.0625,26.1354,26.1875
1496347200,26.0625,26.1562,26.25
1496348100,26.0938,26.1563,26.2188
1496349000,26.1875,26.25,26.3125
1496349900,26.3125,26.3333,26.375
1496350800,26.1875,26.3021,26.375
1496351700,26.3125,26.3229,26.3438
1496352600,26.2812,26.2916,26.3125
1496353500,26.125,26.1979,26.25
1496354400,26.0625,26.125,26.1875
1496355300,26.0938,26.125,26.1562
1496356200,26.0625,26.0938,26.125
1496357100,26.0625,26.0729,26.0938
1496358000,25.7188,25.7917,25.8438
1496358900,25.5,25.6146,25.75
1496359800,25.5,25.5625,25.625
1496360700,25.4375,25.4688,25.5
1496361600,25.5,25.5208,25.5625
1496362500,25.4062,25.4375,25.4688
1496363400,25.4062,25.4271,25.4375
1496364300,25.4062,25.4479,25.5
1496365200,25.4375,25.4375,25.4375
1496366100,25.3438,25.375,25.4062
1496367000,25.3438,25.4063,25.4375
1496367900,25.3438,25.4167,25.4688
1496368800,25.2812,25.3542,25.4688
1496369700,25.3125,25.3542,25.375
1496370600,25.2812,25.3021,25.3438
1496371500,25.3125,25.3542,25.375
1496372400,25.2812,25.3021,25.3438
1496373300,25.2188,25.2708,25.3125
1496374200,25.0938,25.1563,25.1875
1496375100,25.125,25.1771,25.2188
1496376000,25.125,25.1562,25.1875
1496376900,25,25.0104,25.0312
1496377800,24.875,24.9792,25.0625
1496378700,24.7812,24.8437,24.9375
1496379600,24.6875,24.7292,24.7812
1496380500,24.75,24.8021,24.8438
1496381400,24.75,24.7708,24.7812
1496382300,24.6875,24.7188,24.75
1496383200,24.5938,24.6667,24.7188
1496384100,24.5,24.6146,24.6875
1496385000,24.4062,24.4583,24.5
1496385900,24.4688,24.5104,24.5625
1496386800,24.4062,24.4792,24.5938
1496387700,24.4062,24.4687,24.5312
1496388600,24.4062,24.4271,24.4375
1496389500,24.3125,24.3646,24.4062
1496390400,24.25,24.3021,24.3438
1496391300,24.1562,24.2083,24.25
1496392200,24.0938,24.1875,24.2812
1496393100,24.125,24.1771,24.2188
1496394000,23.875,24.0417,24.1875
1496394900,23.75,23.7812,23.8125
1496395800,23.625,23.6875,23.7812
1496396700,23.5312,23.6458,23.75
1496397600,23.5938,23.6458,23.6875
1496398500,23.625,23.6979,23.75
1496399400,23.6562,23.6771,23.6875
1496400300,23.7188,23.7813,23.8438
1496401200,23.75,23.7917,23.8438
1496402100,23.75,23.8542,23.9688
1496403000,23.875,23.9062,23.9375
1496403900,23.875,23.9375,23.9688
1496404800,23.9688,24,24.0312
1496405700,23.9375,24.0104,24.0625
1496406600,24.0625,24.125,24.1562
1496407500,24.1562,24.1979,24.2188
1496408400,24.0312,24.0625,24.125
1496409300,23.9375,24.0208,24.125
1496410200,24.0938,24.1146,24.125
1496411100,24.0938,24.2188,24.375
1496412000,24.3438,24.4584,24.5625
1496412900,24.625,24.6667,24.7188
1496413800,24.8125,24.8542,24.9062
1496414700,24.875,24.8854,24.9062
1496415600,25.0312,25.0312,25.0312
1496416500,25.125,25.2187,25.2812
1496417400,25.2812,25.3021,25.3125
1496418300,25.3438,25.375,25.4062
1496419200,25.4375,25.4688,25.5
1496420100,25.5312,25.5521,25.5625
1496421000,25.5312,25.5521,25.5625
1496421900,25.5938,25.625,25.6875
1496422800,25.5938,25.6354,25.6875
1496423700,25.3438,25.4063,25.5
1496424600,25.5625,25.5625,25.5625
1496425500,25.3438,25.4375,25.5312
1496426400,25.3125,25.3437,25.4062
1496427300,25.4062,25.4271,25.4375
1496428200,25.5,25.5312,25.5625
1496429100,25.6875,25.7708,25.8125
1496430000,25.8438,25.9063,25.9375
1496430900,25.75,25.8854,25.9688
1496431800,25.7812,25.8021,25.8125
1496432700,25.875,25.8958,25.9375
1496433600,25.9375,25.9479,25.9688
1496434500,25.7188,25.7708,25.8125
1496435400,25.6562,25.6875,25.7188
1496436300,25.8438,25.9271,26.0312
1496437200,26.0625,26.0833,26.125
1496438100,26.0938,26.1354,26.1875
1496439000,26.0625,26.1146,26.1562
1496439900,26.0625,26.1042,26.125
1496440800,26.25,26.2604,26.2812
1496441700,26.2188,26.2709,26.3438
1496442600,26.2812,26.3125,26.375
1496443500,26.3438,26.3542,26.375
1496444400,26.2188,26.2605,26.3438
1496445300,26.1562,26.2083,26.2812
1496446200,26.0938,26.1875,26.25
1496447100,26.0625,26.1146,26.1562
1496448000,26.0312,26.0937,26.1875
1496448900,26,26.0104,26.0312
1496449800,25.8125,25.8854,25.9375
1496450700,25.6875,25.7604,25.8125
1496451600,25.6562,25.6979,25.7188
1496452500,25.5938,25.6563,25.7188
1496453400,25.5312,25.6042,25.7188
1496454300,25.5,25.5417,25.5625
1496455200,25.4688,25.5313,25.625
1496456100,25.3125,25.3229,25.3438
1496457000,25.1875,25.2604,25.3125
1496457900,25.0625,25.1354,25.1875
1496458800,24.9688,25.0417,25.125
1496459700,24.75,24.7708,24.8125
1496460600,24.6562,24.7083,24.75
1496461500,24.4375,24.5208,24.5938
1496462400,24.4688,24.4792,24.5
1496463300,24.375,24.4062,24.4375
1496464200,24.2812,24.3333,24.375
1496465100,24.1875,24.2916,24.4062
1496466000,24.0938,24.1563,24.25
1496466900,24.125,24.1771,24.2188
1496467800,24,24.0417,24.0938
1496468700,23.9375,23.9792,24
1496469600,23.8438,23.8542,23.875
1496470500,23.7188,23.7292,23.75
1496471400,23.625,23.6979,23.75
1496472300,23.5312,23.5833,23.6562
1496473200,23.4062,23.4479,23.5
1496474100,23.25,23.3333,23.375
1496475000,23.2812,23.2916,23.3125
1496475900,23.2188,23.2604,23.3125
1496476800,23.2188,23.2605,23.3438
1496477700,23.125,23.1667,23.2188
1496478600,23,23.0417,23.0625
1496479500,22.9688,23.0104,23.0625
1496480400,22.75,22.8125,22.8438
1496481300,22.7188,22.7292,22.75
1496482200,22.6562,22.7083,22.75
1496483100,22.6562,22.6979,22.75
1496484000,22.6562,22.6875,22.7188
1496484900,22.6562,22.7083,22.7812
1496485800,22.6562,22.6979,22.75
1496486700,22.5938,22.625,22.6562
1496487600,22.5312,22.5729,22.5938
1496488500,22.4375,22.4687,22.5312
1496489400,22.3438,22.4167,22.4688
1496490300,22.5312,22.5312,22.5312
1496491200,22.375,22.4062,22.4375
1496492100,22.3125,22.3333,22.375
1496493000,22.25,22.2812,22.3125
1496493900,22.2188,22.2292,22.25
1496494800,22.0938,22.1563,22.25
1496495700,22.1875,22.2396,22.3125
1496496600,22.0625,22.1042,22.125
1496497500,22.4062,22.4583,22.5625
1496498400,22.5938,22.6458,22.6875
1496499300,22.7188,22.7396,22.75
1496500200,22.8438,22.8958,22.9375
1496501100,22.9062,22.9792,23.0938
1496502000,23,23.0417,23.0625
1496502900,23.0625,23.0833,23.125
1496503800,23.0938,23.0938,23.0938
1496504700,23.125,23.1562,23.1875
1496505600,23.125,23.1979,23.2812
1496506500,23.3125,23.3334,23.3438
1496507400,23.3438,23.3646,23.375
1496508300,23.4062,23.4479,23.5
1496509200,23.4062,23.4166,23.4375
1496510100,23.4688,23.5417,23.5938
1496511000,23.625,23.6667,23.7188
1496511900,23.6562,23.6875,23.7188
1496512800,23.7812,23.8021,23.8125
1496513700,23.8125,23.8646,23.9375
1496514600,23.875,23.9583,24.0312
1496515500,24,24.0625,24.125
1496516400,24.1875,24.2083,24.25
1496517300,24.2812,24.3542,24.4375
1496518200,24.375,24.4271,24.4688
1496519100,24.5312,24.6458,24.7188
1496520000,24.7188,24.8438,24.9375
1496520900,24.8438,24.9792,25.0625
1496521800,25.0938,25.1771,25.25
1496522700,25.3125,25.3646,25.4062
1496523600,25.4062,25.4479,25.5312
1496524500,25.5625,25.6458,25.75
1496525400,25.6875,25.7708,25.8125
1496526300,25.8125,25.8958,25.9688
1496527200,25.875,25.9479,26
1496528100,25.9062,25.9479,26
1496529000,25.9062,25.9271,25.9375
1496529900,25.9375,26.0625,26.1562
1496530800,25.9688,26.0313,26.0938
1496531700,25.9688,26.0104,26.0625
1496532600,25.9688,25.9792,26
1496533500,25.9688,26.0104,26.0312
1496534400,25.8438,25.8958,25.9375
1496535300,25.875,25.9062,25.9375
1496536200,25.7188,25.8438,25.9375
1496537100,25.6562,25.7604,25.875
1496538000,25.7188,25.7813,25.8125
1496538900,25.6875,25.7292,25.7812
1496539800,25.6562,25.7083,25.75
1496540700,25.7188,25.7604,25.7812
1496541600,25.6875,25.7396,25.7812
1496542500,25.6562,25.6771,25.6875
1496543400,25.625,25.6458,25.6562
1496544300,25.5625,25.5834,25.5938
1496545200,25.5625,25.5938,25.625
1496546100,25.4375,25.5417,25.625
1496547000,25.375,25.4271,25.4688
1496547900,25.3438,25.3958,25.4375
1496548800,25.375,25.4167,25.4375
1496549700,25.3438,25.3542,25.375
1496550600,25.2188,25.2292,25.25
1496551500,25.1562,25.1666,25.1875
1496552400,25,25.0521,25.0938
1496553300,25.0312,25.0833,25.125
1496554200,25,25.0625,25.1562
1496555100,24.9062,24.9583,25
1496556000,24.9375,24.9896,25.0312
1496556900,24.7812,24.8542,24.9375
1496557800,24.7812,24.8333,24.875
1496558700,24.8125,24.8229,24.8438
1496559600,24.7188,24.7396,24.75
1496560500,24.6562,24.6771,24.7188
1496561400,24.5312,24.6146,24.7188
1496562300,24.5312,24.5521,24.5625
1496563200,24.4688,24.5,24.5312
1496564100,24.375,24.4167,24.4688
1496565000,24.3125,24.3958,24.4375
1496565900,24.2812,24.3541,24.4062
1496566800,24.3438,24.375,24.4062
1496567700,24.2812,24.3229,24.375
1496568600,24.2812,24.3125,24.3438
1496569500,24.2812,24.3333,24.375
1496570400,24.25,24.2917,24.3438
1496571300,24.2812,24.2916,24.3125
1496572200,24.2812,24.3437,24.4062
1496573100,24.3438,24.3542,24.375
1496574000,24.2812,24.3125,24.3438
1496574900,24.3125,24.3646,24.4062
1496575800,24.3125,24.375,24.4375
1496576700,24.4375,24.5104,24.5625
1496577600,24.4062,24.4687,24.5312
1496578500,24.4375,24.4792,24.5312
1496579400,24.4688,24.4896,24.5312
1496580300,24.4375,24.5,24.5312
1496581200,24.4062,24.4479,24.5
1496582100,24.4375,24.5208,24.5625
1496583000,24.5312,24.5729,24.5938
1496583900,24.5625,24.6458,24.6875
1496584800,24.6875,24.7188,24.75
1496585700,24.6562,24.7395,24.7812
1496586600,24.6562,24.7396,24.8438
1496587500,24.75,24.7917,24.8438
1496588400,24.8438,24.8959,24.9688
1496589300,24.9062,24.9479,24.9688
1496590200,24.9688,25.0313,25.0938
1496591100,25.0312,25.0937,25.125
1496592000,25.25,25.2917,25.3125
1496592900,25.3125,25.3229,25.3438
1496593800,25.4062,25.4271,25.4688
1496594700,25.4375,25.4896,25.5312
1496595600,25.5312,25.5833,25.625
1496596500,25.6875,25.7187,25.7812
1496597400,25.7188,25.7604,25.7812
1496598300,25.8125,25.8334,25.8438
1496599200,25.9062,25.9062,25.9062
1496600100,25.9375,25.9584,25.9688
1496601000,25.9688,26.0313,26.0938
1496601900,26,26.0208,26.0625
1496602800,26.125,26.1458,26.1875
1496603700,26.2188,26.2396,26.2812
1496604600,26.3125,26.3333,26.375
1496605500,26.25,26.2812,26.3125
1496606400,26.2812,26.3542,26.4375
1496607300,26.3438,26.3646,26.375
1496608200,26.375,26.3958,26.4375
1496609100,26.375,26.4062,26.4375
1496610000,26.3438,26.3959,26.4688
1496610900,26.125,26.2083,26.3125
1496611800,26.0938,26.0938,26.0938
1496612700,,,
1496613600,,,
1496614500,,,
1496615400,,,
1496616300,,,
1496617200,,,
1496618100,,,
1496619000,,,
1496619900,,,
1496620800,,,
1496621700,,,
1496622600,,,
1496623500,,,
1496624400,26,26.0625,26.1562
1496625300,26,26.0312,26.0625
1496626200,26.0312,26.0729,26.0938
1496627100,26.0312,26.0416,26.0625
1496628000,25.9062,25.9271,25.9688
1496628900,25.9688,26,26.0312
1496629800,25.9688,26,26.0312
1496630700,25.9062,25.9687,26.0312
1496631600,25.8438,25.9167,25.9688
