Temp,Temp2,Sensor
16.60376,16.60376,6
16.48765,16.48765,6
16.36621,16.36621,6
16.25188,16.25188,6
16.15289,16.15289,6
16.05632,16.05632,6
15.99471,15.99471,6
15.931,15.931,6
15.85446,15.85446,6
15.79969,15.79969,6
15.69402,15.69402,6
15.66439,15.66439,6
15.62824,15.62824,6
15.56751,15.56751,6
15.51819,15.51819,6
15.46851,15.46851,6
15.42163,15.42163,6
15.35975,15.35975,6
15.30755,15.30755,6
15.25363,15.25363,6
15.17547,15.17547,6
15.11147,15.11147,6
15.06166,15.06166,6
15.01347,15.01347,6
14.964,14.964,6
14.91538,14.91538,6
14.89576,14.89576,6
14.87982,14.87982,6
14.87781,14.87781,6
14.86757,14.86757,6
14.83225,14.83225,6
14.80667,14.80667,6
14.77156,14.77156,6
14.73051,14.73051,6
14.71629,14.71629,6
14.70301,14.70301,6
14.69452,14.69452,6
14.69175,14.69175,6
14.68908,14.68908,6
14.69043,14.69043,6
14.67335,14.67335,6
14.62279,14.62279,6
14.62398,14.62398,6
14.62994,14.62994,6
14.63336,14.63336,6
14.63511,14.63511,6
14.64327,14.64327,6
14.66675,14.66675,6
14.70614,14.70614,6
14.72498,14.72498,6
14.74516,14.74516,6
14.81363,14.81363,6
14.899,14.899,6
14.99559,14.99559,6
15.04571,15.04571,6
15.07931,15.07931,6
15.13054,15.13054,6
15.2022,15.2022,6
15.25316,15.25316,6
15.34953,15.34953,6
15.50482,15.50482,6
15.66938,15.66938,6
15.81429,15.81429,6
15.86326,15.86326,6
16.048,16.048,6
16.31052,16.31052,6
16.47975,16.47975,6
16.38226,16.38226,6
16.45314,16.45314,6
16.67804,16.67804,6
16.85818,16.85818,6
17.07567,17.07567,6
17.24109,17.24109,6
17.11295,17.11295,6
17.00045,17.00045,6
16.94251,16.94251,6
17.06476,17.06476,6
17.44322,17.44322,6
17.53734,17.53734,6
17.52047,17.52047,6
17.44392,17.44392,6
17.523,17.523,6
18.00017,18.00017,6
18.06756,18.06756,6
18.00571,18.00571,6
18.22005,18.22005,6
18.1197,18.1197,6
18.04623,18.04623,6
17.93932,17.93932,6
17.96048,17.96048,6
17.89327,17.89327,6
17.87996,17.87996,6
17.71297,17.71297,6
17.68493,17.68493,6
17.71378,17.71378,6
17.77382,17.77382,6
17.8347,17.8347,6
17.74766,17.74766,6
17.59395,17.59395,6
17.80517,17.80517,6
18.03789,18.03789,6
18.2068,18.2068,6
18.20452,18.20452,6
18.49593,18.49593,6
18.61717,18.61717,6
18.0449,18.0449,6
18.04126,18.04126,6
18.16479,18.16479,6
18.50141,18.50141,6
18.47905,18.47905,6
18.28975,18.28975,6
18.17529,18.17529,6
18.14452,18.14452,6
18.18211,18.18211,6
18.10969,18.10969,6
18.12558,18.12558,6
18.08427,18.08427,6
17.82137,17.82137,6
17.62482,17.62482,6
17.55709,17.55709,6
17.7077,17.7077,6
17.85325,17.85325,6
17.79069,17.79069,6
17.71791,17.71791,6
17.90895,17.90895,6
17.88625,17.88625,6
18.07861,18.07861,6
18.30935,18.30935,6
18.37578,18.37578,6
18.3812,18.3812,6
18.3278,18.3278,6
18.14635,18.14635,6
18.19869,18.19869,6
18.27099,18.27099,6
18.3795,18.3795,6
18.32051,18.32051,6
18.39751,18.39751,6
18.25239,18.25239,6
18.09388,18.09388,6
18.05403,18.05403,6
17.88337,17.88337,6
17.89472,17.89472,6
17.6578,17.6578,6
17.72848,17.72848,6
17.6145,17.6145,6
17.82412,17.82412,6
17.95864,17.95864,6
17.88826,17.88826,6
17.91749,17.91749,6
18.18387,18.18387,6
18.39064,18.39064,6
18.15419,18.15419,6
17.85471,17.85471,6
17.65036,17.65036,6
17.48821,17.48821,6
17.3998,17.3998,6
17.32549,17.32549,6
17.32084,17.32084,6
17.30481,17.30481,6
17.34869,17.34869,6
17.99794,17.99794,6
18.81079,18.81079,6
19.09569,19.09569,6
19.15386,19.15386,6
19.06881,19.06881,6
19.15506,19.15506,6
19.19576,19.19576,6
18.97124,18.97124,6
18.71229,18.71229,6
18.42617,18.42617,6
18.14206,18.14206,6
17.91951,17.91951,6
17.78768,17.78768,6
17.75513,17.75513,6
17.89887,17.89887,6
18.01582,18.01582,6
18.1919,18.1919,6
18.33296,18.33296,6
18.45571,18.45571,6
18.60222,18.60222,6
18.79875,18.79875,6
18.62809,18.62809,6
18.55394,18.55394,6
18.75194,18.75194,6
18.67892,18.67892,6
18.54089,18.54089,6
18.40584,18.40584,6
18.03675,18.03675,6
17.92386,17.92386,6
18.19803,18.19803,6
18.70902,18.70902,6
18.95888,18.95888,6
18.99111,18.99111,6
18.82732,18.82732,6
18.28793,18.28793,6
18.17131,18.17131,6
18.26671,18.26671,6
18.53884,18.53884,6
18.72638,18.72638,6
18.59133,18.59133,6
18.53268,18.53268,6
18.25857,18.25857,6
18.00711,18.00711,6
17.71467,17.71467,6
18.07723,18.07723,6
18.21204,18.21204,6
18.30767,18.30767,6
18.34987,18.34987,6
18.29663,18.29663,6
18.29077,18.29077,6
18.31411,18.31411,6
18.35505,18.35505,6
18.41429,18.41429,6
17.62238,17.62238,6
17.39223,17.39223,6
17.31477,17.31477,6
18.08757,18.08757,6
18.44088,18.44088,6
18.54042,18.54042,6
18.37809,18.37809,6
18.21234,18.21234,6
17.60668,17.60668,6
17.36658,17.36658,6
17.27168,17.27168,6
17.20201,17.20201,6
17.12861,17.12861,6
17.075,17.075,6
17.25686,17.25686,6
17.50232,17.50232,6
17.48882,17.48882,6
17.43592,17.43592,6
17.40231,17.40231,6
17.33712,17.33712,6
17.31089,17.31089,6
17.26284,17.26284,6
17.15934,17.15934,6
17.09617,17.09617,6
17.0281,17.0281,6
16.96471,16.96471,6
16.877,16.877,6
16.81031,16.81031,6
16.76562,16.76562,6
16.69957,16.69957,6
16.62269,16.62269,6
16.54302,16.54302,6
16.48756,16.48756,6
16.41931,16.41931,6
16.36229,16.36229,6
16.29693,16.29693,6
16.24168,16.24168,6
16.18114,16.18114,6
16.14141,16.14141,6
16.08932,16.08932,6
16.0481,16.0481,6
15.9922,15.9922,6
15.94598,15.94598,6
15.88225,15.88225,6
15.84927,15.84927,6
15.83377,15.83377,6
15.81906,15.81906,6
15.77872,15.77872,6
15.7481,15.7481,6
15.72487,15.72487,6
15.66354,15.66354,6
15.63088,15.63088,6
15.5826,15.5826,6
15.54188,15.54188,6
15.48597,15.48597,6
15.44202,15.44202,6
15.39125,15.39125,6
15.31762,15.31762,6
15.26923,15.26923,6
15.21032,15.21032,6
15.17343,15.17343,6
15.1499,15.1499,6
15.09899,15.09899,6
15.05867,15.05867,6
15.03714,15.03714,6
14.99004,14.99004,6
14.94079,14.94079,6
14.87793,14.87793,6
14.80051,14.80051,6
14.71074,14.71074,6
14.61733,14.61733,6
14.53686,14.53686,6
14.45734,14.45734,6
14.38744,14.38744,6
14.33004,14.33004,6
14.27591,14.27591,6
14.22963,14.22963,6
14.17688,14.17688,6
14.15391,14.15391,6
14.13709,14.13709,6
14.13221,14.13221,6
14.13128,14.13128,6
14.13148,14.13148,6
14.15333,14.15333,6
14.19022,14.19022,6
14.22266,14.22266,6
14.22197,14.22197,6
14.21874,14.21874,6
14.21481,14.21481,6
14.21075,14.21075,6
14.19506,14.19506,6
14.14862,14.14862,6
14.12946,14.12946,6
14.1183,14.1183,6
14.10833,14.10833,6
14.09032,14.09032,6
14.04681,14.04681,6
14.02708,14.02708,6
14.01846,14.01846,6
14.01251,14.01251,6
13.99009,13.99009,6
13.94037,13.94037,6
13.92045,13.92045,6
13.90953,13.90953,6
13.90083,13.90083,6
13.8888,13.8888,6
13.84056,13.84056,6
13.80535,13.80535,6
13.75096,13.75096,6
13.71499,13.71499,6
13.65224,13.65224,6
13.61277,13.61277,6
13.5546,13.5546,6
13.47362,13.47362,6
13.41843,13.41843,6
13.33492,13.33492,6
13.25451,13.25451,6
13.18161,13.18161,6
13.15042,13.15042,6
13.1491,13.1491,6
13.10804,13.10804,6
13.09864,13.09864,6
13.10482,13.10482,6
13.116,13.116,6
13.13722,13.13722,6
13.11553,13.11553,6
13.1198,13.1198,6
13.1687,13.1687,6
13.22321,13.22321,6
13.2314,13.2314,6
13.25537,13.25537,6
13.30031,13.30031,6
13.35683,13.35683,6
13.43597,13.43597,6
13.48097,13.48097,6
13.53588,13.53588,6
13.63671,13.63671,6
13.71131,13.71131,6
13.78948,13.78948,6
13.89426,13.89426,6
13.97176,13.97176,6
14.04716,14.04716,6
14.15721,14.15721,6
14.24266,14.24266,6
14.30415,14.30415,6
14.39368,14.39368,6
14.41626,14.41626,6
14.58113,14.58113,6
14.67395,14.67395,6
14.75337,14.75337,6
14.79043,14.79043,6
14.89467,14.89467,6
15.01085,15.01085,6
15.15103,15.15103,6
15.25531,15.25531,6
15.38937,15.38937,6
15.52855,15.52855,6
15.96244,15.96244,6
16.13897,16.13897,6
16.11827,16.11827,6
16.32871,16.32871,6
16.68226,16.68226,6
16.86303,16.86303,6
17.1728,17.1728,6
17.4582,17.4582,6
17.67936,17.67936,6
17.59394,17.59394,6
17.87508,17.87508,6
18.09512,18.09512,6
18.04398,18.04398,6
18.28914,18.28914,6
18.52239,18.52239,6
18.61518,18.61518,6
18.34325,18.34325,6
18.60087,18.60087,6
18.75061,18.75061,6
17.86443,17.86443,6
17.73877,17.73877,6
17.73543,17.73543,6
17.79694,17.79694,6
17.70334,17.70334,6
18.00659,18.00659,6
18.31873,18.31873,6
18.11815,18.11815,6
18.0444,18.0444,6
18.14093,18.14093,6
18.35781,18.35781,6
18.70701,18.70701,6
18.96922,18.96922,6
19.1122,19.1122,6
19.42634,19.42634,6
19.3782,19.3782,6
19.89718,19.89718,6
21.20431,21.20431,6
21.6824,21.6824,6
20.28082,20.28082,6
19.84356,19.84356,6
19.50998,19.50998,6
19.32068,19.32068,6
19.76053,19.76053,6
20.13255,20.13255,6
19.8634,19.8634,6
19.60461,19.60461,6
20.08171,20.08171,6
20.18557,20.18557,6
20.27904,20.27904,6
20.58382,20.58382,6
20.72087,20.72087,6
20.5681,20.5681,6
20.63942,20.63942,6
19.98502,19.98502,6
19.59106,19.59106,6
19.44356,19.44356,6
19.55284,19.55284,6
20.17396,20.17396,6
20.43009,20.43009,6
20.46645,20.46645,6
20.57325,20.57325,6
21.07206,21.07206,6
21.31617,21.31617,6
21.36153,21.36153,6
21.35279,21.35279,6
21.30069,21.30069,6
21.40574,21.40574,6
21.27217,21.27217,6
21.12053,21.12053,6
21.23357,21.23357,6
20.62965,20.62965,6
20.71166,20.71166,6
20.86132,20.86132,6
20.71987,20.71987,6
21.12643,21.12643,6
21.33521,21.33521,6
21.48836,21.48836,6
21.46096,21.46096,6
21.024,21.024,6
21.27022,21.27022,6
20.69606,20.69606,6
20.54781,20.54781,6
20.56249,20.56249,6
21.00789,21.00789,6
20.7702,20.7702,6
20.90482,20.90482,6
21.16847,21.16847,6
21.23842,21.23842,6
20.83539,20.83539,6
21.08863,21.08863,6
21.32784,21.32784,6
21.36485,21.36485,6
21.5075,21.5075,6
21.47507,21.47507,6
21.36931,21.36931,6
21.38621,21.38621,6
21.36117,21.36117,6
20.90989,20.90989,6
20.69567,20.69567,6
21.05975,21.05975,6
21.13815,21.13815,6
20.52465,20.52465,6
20.81432,20.81432,6
20.97721,20.97721,6
21.00424,21.00424,6
20.94586,20.94586,6
21.07894,21.07894,6
21.30203,21.30203,6
21.70327,21.70327,6
20.94844,20.94844,6
19.84249,19.84249,6
19.91477,19.91477,6
19.82319,19.82319,6
19.88275,19.88275,6
20.00565,20.00565,6
20.05957,20.05957,6
20.18765,20.18765,6
20.21761,20.21761,6
20.29601,20.29601,6
20.25316,20.25316,6
20.20534,20.20534,6
19.99871,19.99871,6
19.69371,19.69371,6
19.48865,19.48865,6
19.33615,19.33615,6
19.19607,19.19607,6
19.20345,19.20345,6
19.15488,19.15488,6
18.96048,18.96048,6
18.96427,18.96427,6
19.05733,19.05733,6
19.97524,19.97524,6
20.03313,20.03313,6
20.28191,20.28191,6
20.16431,20.16431,6
19.57905,19.57905,6
19.25062,19.25062,6
19.3792,19.3792,6
18.92221,18.92221,6
18.48933,18.48933,6
18.31218,18.31218,6
18.10923,18.10923,6
17.99334,17.99334,6
17.87022,17.87022,6
17.70172,17.70172,6
17.75788,17.75788,6
17.83971,17.83971,6
17.74832,17.74832,6
17.63476,17.63476,6
17.56507,17.56507,6
17.5639,17.5639,6
17.56206,17.56206,6
17.59644,17.59644,6
17.52401,17.52401,6
17.47278,17.47278,6
17.37827,17.37827,6
17.23177,17.23177,6
17.098,17.098,6
16.95544,16.95544,6
16.81041,16.81041,6
16.66604,16.66604,6
16.54482,16.54482,6
16.41997,16.41997,6
16.31066,16.31066,6
16.21798,16.21798,6
16.1434,16.1434,6
16.09536,16.09536,6
16.02935,16.02935,6
15.9961,15.9961,6
15.97264,15.97264,6
15.92212,15.92212,6
15.90525,15.90525,6
15.92889,15.92889,6
15.91517,15.91517,6
15.92974,15.92974,6
15.90201,15.90201,6
15.88699,15.88699,6
15.86569,15.86569,6
15.85339,15.85339,6
15.80029,15.80029,6
15.77175,15.77175,6
15.71197,15.71197,6
15.63206,15.63206,6
15.54889,15.54889,6
15.48845,15.48845,6
15.41875,15.41875,6
15.33003,15.33003,6
15.2472,15.2472,6
15.17033,15.17033,6
15.112,15.112,6
15.03957,15.03957,6
14.953,14.953,6
14.86441,14.86441,6
14.79454,14.79454,6
14.73264,14.73264,6
14.66427,14.66427,6
14.60823,14.60823,6
14.54307,14.54307,6
14.46877,14.46877,6
14.42836,14.42836,6
14.36726,14.36726,6
14.29227,14.29227,6
14.23733,14.23733,6
14.15477,14.15477,6
14.10009,14.10009,6
14.04993,14.04993,6
14.00764,14.00764,6
13.96401,13.96401,6
13.91318,13.91318,6
13.86445,13.86445,6
13.83424,13.83424,6
13.77417,13.77417,6
13.71997,13.71997,6
13.64833,13.64833,6
13.61679,13.61679,6
13.56505,13.56505,6
13.46571,13.46571,6
13.43826,13.43826,6
13.40074,13.40074,6
13.3599,13.3599,6
13.30323,13.30323,6
13.28116,13.28116,6
13.25765,13.25765,6
13.21722,13.21722,6
13.18977,13.18977,6
13.16199,13.16199,6
13.11157,13.11157,6
13.07302,13.07302,6
13.00606,13.00606,6
12.97858,12.97858,6
12.92427,12.92427,6
12.87384,12.87384,6
12.81359,12.81359,6
12.78137,12.78137,6
12.74094,12.74094,6
12.70928,12.70928,6
12.68413,12.68413,6
12.66832,12.66832,6
12.63224,12.63224,6
12.61377,12.61377,6
12.59832,12.59832,6
12.57721,12.57721,6
12.52034,12.52034,6
12.48336,12.48336,6
12.45699,12.45699,6
12.40866,12.40866,6
12.36727,12.36727,6
12.3119,12.3119,6
12.29594,12.29594,6
12.28765,12.28765,6
12.25856,12.25856,6
12.25152,12.25152,6
12.25844,12.25844,6
12.28278,12.28278,6
12.30983,12.30983,6
12.39596,12.39596,6
12.44425,12.44425,6
12.53749,12.53749,6
12.62535,12.62535,6
12.68191,12.68191,6
12.78188,12.78188,6
12.87083,12.87083,6
12.91155,12.91155,6
13.0732,13.0732,6
13.18024,13.18024,6
13.14568,13.14568,6
13.27446,13.27446,6
13.41459,13.41459,6
13.47697,13.47697,6
13.6225,13.6225,6
13.7771,13.7771,6
13.81996,13.81996,6
13.89125,13.89125,6
14.10872,14.10872,6
14.36635,14.36635,6
14.5618,14.5618,6
14.64082,14.64082,6
14.69631,14.69631,6
14.77118,14.77118,6
14.80992,14.80992,6
14.79036,14.79036,6
14.916,14.916,6
15.15691,15.15691,6
15.22021,15.22021,6
15.23672,15.23672,6
15.40825,15.40825,6
15.61029,15.61029,6
15.77314,15.77314,6
16.01664,16.01664,6
16.2442,16.2442,6
16.39971,16.39971,6
16.35644,16.35644,6
16.53128,16.53128,6
16.91991,16.91991,6
16.9055,16.9055,6
16.51797,16.51797,6
16.48694,16.48694,6
16.53249,16.53249,6
16.8019,16.8019,6
17.436,17.436,6
17.82134,17.82134,6
18.18455,18.18455,6
18.15328,18.15328,6
18.57636,18.57636,6
18.53034,18.53034,6
19.0616,19.0616,6
18.94339,18.94339,6
18.55379,18.55379,6
18.15897,18.15897,6
18.27927,18.27927,6
18.60026,18.60026,6
18.24546,18.24546,6
17.92236,17.92236,6
17.67644,17.67644,6
18.02109,18.02109,6
18.74271,18.74271,6
18.66337,18.66337,6
18.77649,18.77649,6
19.34349,19.34349,6
20.54698,20.54698,6
21.65292,21.65292,6
21.26014,21.26014,6
20.54376,20.54376,6
19.78272,19.78272,6
19.70841,19.70841,6
19.84392,19.84392,6
20.39499,20.39499,6
20.97381,20.97381,6
21.25769,21.25769,6
20.60092,20.60092,6
20.24614,20.24614,6
19.73547,19.73547,6
19.55654,19.55654,6
19.71278,19.71278,6
20.25515,20.25515,6
20.95549,20.95549,6
21.16201,21.16201,6
20.30839,20.30839,6
19.55844,19.55844,6
19.29461,19.29461,6
19.31319,19.31319,6
19.35665,19.35665,6
19.49139,19.49139,6
20.18859,20.18859,6
21.53876,21.53876,6
22.10901,22.10901,6
21.57626,21.57626,6
21.1052,21.1052,6
21.1719,21.1719,6
21.73906,21.73906,6
22.87554,22.87554,6
23.10573,23.10573,6
23.05677,23.05677,6
24.479,24.479,6
24.62089,24.62089,6
24.53082,24.53082,6
23.54981,23.54981,6
24.88645,24.88645,6
24.297,24.297,6
21.75462,21.75462,6
21.19552,21.19552,6
21.37612,21.37612,6
22.87989,22.87989,6
23.1717,23.1717,6
24.48489,24.48489,6
24.21052,24.21052,6
23.79857,23.79857,6
22.81033,22.81033,6
22.39929,22.39929,6
21.74309,21.74309,6
21.49485,21.49485,6
21.17669,21.17669,6
21.18307,21.18307,6
21.46753,21.46753,6
23.4886,23.4886,6
22.02738,22.02738,6
21.12289,21.12289,6
20.51395,20.51395,6
20.31646,20.31646,6
20.23503,20.23503,6
20.33201,20.33201,6
20.16693,20.16693,6
20.50862,20.50862,6
19.60358,19.60358,6
19.54778,19.54778,6
19.44962,19.44962,6
20.38922,20.38922,6
21.30388,21.30388,6
22.07398,22.07398,6
23.60129,23.60129,6
23.36568,23.36568,6
22.23872,22.23872,6
21.64134,21.64134,6
21.12745,21.12745,6
20.57829,20.57829,6
19.93275,19.93275,6
19.61803,19.61803,6
19.45347,19.45347,6
21.08557,21.08557,6
21.18694,21.18694,6
20.60192,20.60192,6
20.40086,20.40086,6
20.10768,20.10768,6
19.67696,19.67696,6
19.26181,19.26181,6
18.85504,18.85504,6
18.68561,18.68561,6
18.58164,18.58164,6
18.54455,18.54455,6
18.32687,18.32687,6
18.18595,18.18595,6
18.09213,18.09213,6
17.64415,17.64415,6
17.30327,17.30327,6
16.97022,16.97022,6
16.60003,16.60003,6
16.35213,16.35213,6
16.13026,16.13026,6
15.86264,15.86264,6
15.64353,15.64353,6
15.44972,15.44972,6
15.25219,15.25219,6
15.07834,15.07834,6
14.92159,14.92159,6
14.76881,14.76881,6
14.63568,14.63568,6
14.53919,14.53919,6
14.4689,14.4689,6
14.41327,14.41327,6
14.38062,14.38062,6
14.34248,14.34248,6
14.29495,14.29495,6
14.24854,14.24854,6
14.23813,14.23813,6
14.28131,14.28131,6
14.36389,14.36389,6
14.45809,14.45809,6
14.56898,14.56898,6
14.66631,14.66631,6
14.74553,14.74553,6
14.76985,14.76985,6
14.76644,14.76644,6
14.76459,14.76459,6
14.78585,14.78585,6
14.79823,14.79823,6
14.75469,14.75469,6
14.69155,14.69155,6
14.64616,14.64616,6
14.58046,14.58046,6
14.48241,14.48241,6
14.37101,14.37101,6
14.28762,14.28762,6
14.19368,14.19368,6
14.09713,14.09713,6
14.0009,14.0009,6
13.91509,13.91509,6
13.83902,13.83902,6
13.76962,13.76962,6
13.72553,13.72553,6
13.6693,13.6693,6
13.6308,13.6308,6
13.60582,13.60582,6
13.58996,13.58996,6
13.57544,13.57544,6
13.55776,13.55776,6
13.54138,13.54138,6
13.5146,13.5146,6
13.49606,13.49606,6
13.48844,13.48844,6
13.48236,13.48236,6
13.47265,13.47265,6
13.46068,13.46068,6
13.45316,13.45316,6
13.44727,13.44727,6
13.4423,13.4423,6
13.4083,13.4083,6
13.31366,13.31366,6
13.27307,13.27307,6
13.24515,13.24515,6
13.21999,13.21999,6
13.20157,13.20157,6
13.1885,13.1885,6
13.17993,13.17993,6
13.17551,13.17551,6
13.08236,13.08236,6
12.87948,12.87948,6
12.62841,12.62841,6
12.3553,12.3553,6
12.07056,12.07056,6
11.77854,11.77854,6
11.59623,11.59623,6
11.52642,11.52642,6
11.50044,11.50044,6
11.49617,11.49617,6
11.49979,11.49979,6
11.50725,11.50725,6
11.48857,11.48857,6
11.45322,11.45322,6
11.41858,11.41858,6
11.38789,11.38789,6
11.3618,11.3618,6
11.33912,11.33912,6
11.33012,11.33012,6
11.3318,11.3318,6
11.23189,11.23189,6
11.07205,11.07205,6
11.4082,11.4082,6
12.06618,12.06618,6
12.34968,12.34968,6
12.50052,12.50052,6
12.59546,12.59546,6
12.64869,12.64869,6
12.67194,12.67194,6
12.68071,12.68071,6
12.68889,12.68889,6
12.70147,12.70147,6
12.71948,12.71948,6
12.74201,12.74201,6
12.7512,12.7512,6
12.74342,12.74342,6
12.74098,12.74098,6
12.75162,12.75162,6
12.7821,12.7821,6
12.78426,12.78426,6
12.74439,12.74439,6
12.70631,12.70631,6
12.67825,12.67825,6
12.65463,12.65463,6
12.63334,12.63334,6
12.61812,12.61812,6
12.61974,12.61974,6
12.62649,12.62649,6
12.63294,12.63294,6
12.63174,12.63174,6
12.62495,12.62495,6
12.61991,12.61991,6
12.61877,12.61877,6
12.6215,12.6215,6
12.63107,12.63107,6
12.62924,12.62924,6
12.62615,12.62615,6
12.63701,12.63701,6
12.67622,12.67622,6
12.69768,12.69768,6
12.70744,12.70744,6
12.69367,12.69367,6
12.686,12.686,6
12.6884,12.6884,6
12.66761,12.66761,6
12.6289,12.6289,6
12.6149,12.6149,6
12.62287,12.62287,6
12.65634,12.65634,6
12.73989,12.73989,6
12.87577,12.87577,6
13.06495,13.06495,6
13.31879,13.31879,6
13.59505,13.59505,6
13.84094,13.84094,6
14.05012,14.05012,6
14.22167,14.22167,6
14.36777,14.36777,6
14.50958,14.50958,6
14.65262,14.65262,6
14.79794,14.79794,6
14.96274,14.96274,6
15.10848,15.10848,6
15.24699,15.24699,6
15.36782,15.36782,6
15.53376,15.53376,6
15.76796,15.76796,6
15.97757,15.97757,6
16.14899,16.14899,6
16.30327,16.30327,6
16.44622,16.44622,6
16.58897,16.58897,6
16.76864,16.76864,6
17.15531,17.15531,6
17.54442,17.54442,6
17.90104,17.90104,6
18.25693,18.25693,6
18.65502,18.65502,6
18.98627,18.98627,6
19.43938,19.43938,6
19.91769,19.91769,6
20.41028,20.41028,6
20.80692,20.80692,6
21.11526,21.11526,6
21.25858,21.25858,6
21.6093,21.6093,6
21.88233,21.88233,6
22.03343,22.03343,6
21.90597,21.90597,6
22.2508,22.2508,6
22.51326,22.51326,6
22.70679,22.70679,6
22.89389,22.89389,6
22.81815,22.81815,6
22.93556,22.93556,6
23.03042,23.03042,6
23.02429,23.02429,6
23.3084,23.3084,6
23.33712,23.33712,6
23.30052,23.30052,6
23.30404,23.30404,6
23.6586,23.6586,6
23.7688,23.7688,6
23.89233,23.89233,6
23.60709,23.60709,6
23.84814,23.84814,6
24.1408,24.1408,6
24.36397,24.36397,6
24.67186,24.67186,6
24.80505,24.80505,6
24.91574,24.91574,6
24.92172,24.92172,6
24.69536,24.69536,6
24.60586,24.60586,6
24.82045,24.82045,6
25.33533,25.33533,6
25.4976,25.4976,6
25.61322,25.61322,6
25.4848,25.4848,6
25.65262,25.65262,6
26.13726,26.13726,6
26.10388,26.10388,6
26.04756,26.04756,6
26.0081,26.0081,6
25.7978,25.7978,6
25.57826,25.57826,6
25.79802,25.79802,6
25.64455,25.64455,6
26.4092,26.4092,6
26.58782,26.58782,6
26.77665,26.77665,6
27.29772,27.29772,6
27.31205,27.31205,6
26.70732,26.70732,6
27.42528,27.42528,6
27.78701,27.78701,6
28.0636,28.0636,6
27.46292,27.46292,6
26.94146,26.94146,6
27.32985,27.32985,6
28.01824,28.01824,6
28.27169,28.27169,6
27.54642,27.54642,6
26.86155,26.86155,6
27.02726,27.02726,6
26.74352,26.74352,6
27.25801,27.25801,6
27.6846,27.6846,6
27.2995,27.2995,6
27.16628,27.16628,6
27.62626,27.62626,6
27.39645,27.39645,6
27.94248,27.94248,6
27.47005,27.47005,6
26.9632,26.9632,6
26.87169,26.87169,6
26.87407,26.87407,6
26.26822,26.26822,6
25.76447,25.76447,6
26.06917,26.06917,6
26.6468,26.6468,6
26.31454,26.31454,6
26.38813,26.38813,6
26.43845,26.43845,6
26.14373,26.14373,6
26.20239,26.20239,6
26.41015,26.41015,6
26.40017,26.40017,6
25.94055,25.94055,6
25.92924,25.92924,6
25.74358,25.74358,6
25.87125,25.87125,6
25.43407,25.43407,6
25.28622,25.28622,6
25.74892,25.74892,6
25.94784,25.94784,6
25.96119,25.96119,6
26.20815,26.20815,6
25.89484,25.89484,6
25.44277,25.44277,6
24.96664,24.96664,6
24.66784,24.66784,6
24.92398,24.92398,6
24.82791,24.82791,6
24.71498,24.71498,6
24.94834,24.94834,6
25.1953,25.1953,6
24.99826,24.99826,6
25.2049,25.2049,6
25.19664,25.19664,6
25.35112,25.35112,6
25.2946,25.2946,6
24.93396,24.93396,6
24.76866,24.76866,6
24.47423,24.47423,6
24.51559,24.51559,6
24.37938,24.37938,6
24.26646,24.26646,6
23.93682,23.93682,6
23.60844,23.60844,6
23.47923,23.47923,6
23.06844,23.06844,6
23.0415,23.0415,6
23.09211,23.09211,6
22.93509,22.93509,6
22.84163,22.84163,6
22.8936,22.8936,6
22.78007,22.78007,6
22.46221,22.46221,6
22.10834,22.10834,6
21.43884,21.43884,6
21.17475,21.17475,6
20.97726,20.97726,6
20.78097,20.78097,6
20.56813,20.56813,6
20.39523,20.39523,6
20.24877,20.24877,6
20.10129,20.10129,6
20.09487,20.09487,6
19.94437,19.94437,6
19.8226,19.8226,6
19.76118,19.76118,6
19.62879,19.62879,6
19.52787,19.52787,6
19.41002,19.41002,6
19.19563,19.19563,6
19.02421,19.02421,6
18.90902,18.90902,6
18.7424,18.7424,6
18.60264,18.60264,6
18.49872,18.49872,6
18.3844,18.3844,6
18.27455,18.27455,6
18.19173,18.19173,6
18.11367,18.11367,6
18.02225,18.02225,6
17.94982,17.94982,6
17.88396,17.88396,6
17.82967,17.82967,6
17.79885,17.79885,6
17.77803,17.77803,6
17.74313,17.74313,6
17.68712,17.68712,6
17.63393,17.63393,6
17.5912,17.5912,6
17.55648,17.55648,6
17.55184,17.55184,6
17.54809,17.54809,6
17.53733,17.53733,6
17.54109,17.54109,6
17.56299,17.56299,6
17.55547,17.55547,6
17.52869,17.52869,6
17.51466,17.51466,6
17.50136,17.50136,6
17.47168,17.47168,6
17.42455,17.42455,6
17.39402,17.39402,6
17.36456,17.36456,6
17.31673,17.31673,6
17.27695,17.27695,6
17.2238,17.2238,6
17.1825,17.1825,6
17.12884,17.12884,6
17.08805,17.08805,6
17.02641,17.02641,6
16.96398,16.96398,6
16.91805,16.91805,6
16.85127,16.85127,6
16.78111,16.78111,6
16.72786,16.72786,6
16.65884,16.65884,6
16.58522,16.58522,6
16.50693,16.50693,6
16.46821,16.46821,6
16.43596,16.43596,6
16.43126,16.43126,6
16.42313,16.42313,6
16.41471,16.41471,6
16.40112,16.40112,6
16.34424,16.34424,6
16.32033,16.32033,6
16.27661,16.27661,6
16.23969,16.23969,6
16.17559,16.17559,6
16.13148,16.13148,6
16.1111,16.1111,6
16.09643,16.09643,6
16.04799,16.04799,6
16.01821,16.01821,6
15.99622,15.99622,6
15.98021,15.98021,6
15.97356,15.97356,6
15.92939,15.92939,6
