Unix,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1440666900,-0.751839807,4,7,27,26.6667,22.9167,26.4896,27.6041,20.8125,21.7708,45.44681667,21.888
1440667800,-0.79335334,4,7,27,26.6667,22.8541,26.4896,27.6041,20.75,21.6458,45.6075,21.888
1440668700,-0.831469612,4,7,27,26.6667,22.5312,26.4896,27.6041,20.7917,21.3959,45.98445,21.888
1440669600,-0.866025404,4,7,27,26.6667,22.5521,26.4896,27.6041,20.8125,21.4375,46.0668,22.722
1440670500,-0.896872742,4,7,27,26.6667,22.5729,26.4896,27.6041,20.8437,21.5938,45.98315,23.277
1440671400,-0.923879533,4,7,27,26.6667,22.5729,26.4896,27.6041,20.6666,21.5313,46.11948333,23.888
1440672300,-0.946930129,4,7,27,26.6667,22.5625,26.4896,27.6041,20.6563,21.4063,46.34861667,24.222
1440673200,-0.965925826,4,7,27,26.6667,22.5625,26.4896,27.6041,20.6354,21.4375,46.5127,24.722
1440674100,-0.98078528,4,7,27,26.6667,22.5521,26.4896,27.6041,20.7916,21.4479,46.47745,24.888
1440675000,-0.991444861,4,7,27,26.6667,22.4167,26.4896,27.6041,20.8333,21.4375,46.65011667,24.777
1440675900,-0.997858923,4,7,27,26.6667,22.5313,26.4896,27.6041,20.8229,21.3125,47.04461667,25.111
1440676800,-1,4,7,27,26.6667,22.6041,26.4896,27.6041,20.9792,21.2604,47.44306667,25.277
1440677700,-0.997858923,4,7,27,26.6667,22.6875,26.4896,27.6041,21.0834,21.3229,47.40138333,25.388
1440678600,-0.991444861,4,7,27,26.6667,22.6354,26.4896,27.6041,21.3438,21.5312,47.3129,25.722
1440679500,-0.98078528,4,7,27,26.6667,22.8229,26.4896,27.6041,21.3854,21.6354,47.0304,25.777
1440680400,-0.965925826,4,7,27,26.6667,22.8828,26.4896,27.6041,21.8672,21.9609,46.60958333,26
1440681300,-0.946930129,4,7,27,26.6667,23.1354,26.4896,27.6041,22,22.1667,46.3296,26.388
1440682200,-0.923879533,4,7,27,26.6667,23.3229,26.4896,27.6041,22.1458,22.3958,45.94595,32.388
1440683100,-0.896872742,4,7,27,26.6667,23.5625,26.4896,27.6041,22.375,22.7604,45.60758333,32.388
1440684000,-0.866025404,4,7,27,26.6667,23.5834,26.4896,27.6041,22.7083,22.8334,45.31051667,32.388
1440684900,-0.831469612,4,7,27,26.6667,23.7396,26.4896,27.6041,22.9583,23.1354,44.87143333,32.388
1440685800,-0.79335334,4,7,27,26.6667,23.9896,26.4896,27.6041,23.0729,23.3646,44.34661667,32.388
1440686700,-0.751839807,4,7,27,26.6667,24.1354,26.4896,27.6041,23.2708,23.625,44.06063333,32.388
1440687600,-0.707106781,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440688500,-0.659345815,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440689400,-0.608761429,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440690300,-0.555570233,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440691200,-0.5,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440692100,-0.44228869,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440693000,-0.382683432,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440693900,-0.321439465,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440694800,-0.258819045,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440695700,-0.195090322,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440696600,-0.130526192,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440697500,-0.065403129,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440698400,-1.84E-16,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440699300,0.065403129,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440700200,0.130526192,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440701100,0.195090322,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440702000,0.258819045,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440702900,0.321439465,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440703800,0.382683432,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440704700,0.44228869,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440705600,0.5,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440706500,0.555570233,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440707400,0.608761429,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440708300,0.659345815,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440709200,0.707106781,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440710100,0.751839807,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440711000,0.79335334,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440711900,0.831469612,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440712800,0.866025404,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440713700,0.896872742,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440714600,0.923879533,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440715500,0.946930129,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440716400,0.965925826,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440717300,0.98078528,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440718200,0.991444861,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440719100,0.997858923,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440720000,1,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440720900,0.997858923,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440721800,0.991444861,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440722700,0.98078528,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440723600,0.965925826,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440724500,0.946930129,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440725400,0.923879533,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440726300,0.896872742,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440727200,0.866025404,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440728100,0.831469612,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440729000,0.79335334,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440729900,0.751839807,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440730800,0.707106781,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440731700,0.659345815,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440732600,0.608761429,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440733500,0.555570233,4,7,27,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440734400,0.5,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440735300,0.44228869,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440736200,0.382683432,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440737100,0.321439465,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440738000,0.258819045,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440738900,0.195090322,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440739800,0.130526192,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440740700,0.065403129,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440741600,6.13E-17,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440742500,-0.065403129,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440743400,-0.130526192,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440744300,-0.195090322,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440745200,-0.258819045,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440746100,-0.321439465,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440747000,-0.382683432,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440747900,-0.44228869,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440748800,-0.5,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440749700,-0.555570233,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440750600,-0.608761429,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440751500,-0.659345815,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440752400,-0.707106781,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440753300,-0.751839807,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440754200,-0.79335334,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440755100,-0.831469612,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440756000,-0.866025404,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440756900,-0.896872742,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440757800,-0.923879533,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440758700,-0.946930129,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440759600,-0.965925826,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440760500,-0.98078528,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440761400,-0.991444861,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440762300,-0.997858923,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440763200,-1,5,7,28,26.6667,24,26.4896,27.6041,23.5625,23.7812,43.86133333,32.388
1440764100,-0.997858923,5,7,28,21.625,24,21.2188,22.8438,23.5625,23.7812,51.2982,32.388
1440765000,-0.991444861,5,7,28,21.7916,24,21.4479,23.0521,23.5625,23.7812,50.92983333,32.388
1440765900,-0.98078528,5,7,28,21.9896,24,21.6771,23.1875,23.5625,23.7812,50.25903333,32.388
1440766800,-0.965925826,5,7,28,22.2813,24,22,23.4271,23.5625,23.7812,49.65853333,32.388
1440767700,-0.946930129,5,7,28,22.5208,24,22.1875,23.6354,23.5625,23.7812,49.30275,32.388
1440768600,-0.923879533,5,7,28,22.7187,24,22.4166,23.7396,23.5625,23.7812,48.94485,32.388
1440769500,-0.896872742,5,7,28,23.1875,24,22.9375,24.2292,23.5625,23.7812,48.37868333,32.388
1440770400,-0.866025404,5,7,28,23.6146,24,23.3229,24.5937,23.5625,23.7812,47.91353333,32.388
1440771300,-0.831469612,5,7,28,23.9375,24,23.7188,24.8281,23.5625,23.7812,47.57891667,32.388
1440772200,-0.79335334,5,7,28,24.0208,24,23.8333,24.9687,23.5625,23.7812,47.25116667,32.388
1440773100,-0.751839807,5,7,28,24.2084,24.625,24.0417,25.125,24.2656,24.3437,44.39578333,32.388
1440774000,-0.707106781,5,7,28,24.4063,24.7083,24.2083,25.2813,24.3021,24.4479,44.19368333,32.388
1440774900,-0.659345815,5,7,28,24.5834,24.8437,24.375,25.4688,24.5,24.5937,44.01095,32.388
1440775800,-0.608761429,5,7,28,24.7396,25.0104,24.4792,25.5417,24.6562,24.7083,43.86438333,32.388
1440776700,-0.555570233,5,7,28,24.7396,25.0937,24.6146,25.6563,24.8437,24.875,43.70906667,32.388
1440777600,-0.5,5,7,28,24.8333,25.1771,24.7083,25.8021,24.9583,24.9479,43.5932,32.388
1440778500,-0.44228869,5,7,28,25.0417,25.3021,24.8125,25.8333,25.0833,25.0729,43.32473333,32.388
1440779400,-0.382683432,5,7,28,25.1563,25.4167,24.9895,26,25.1771,25.1667,42.94548333,32.388
1440780300,-0.321439465,5,7,28,25.2292,25.4792,25.0625,26.125,25.3229,25.2812,42.71183333,32.388
1440781200,-0.258819045,5,7,28,25.3438,25.6041,25.2187,26.1563,25.4167,25.4792,42.38628333,32.388
1440782100,-0.195090322,5,7,28,25.4479,25.7708,25.3229,26.2292,25.6042,25.5833,42.3091,32.388
1440783000,-0.130526192,5,7,28,25.5521,25.9792,25.4896,26.4479,25.7604,25.8021,41.95305,32.388
1440783900,-0.065403129,5,7,28,25.7083,26.0208,25.6563,26.5625,25.875,25.8021,41.9476,32.388
1440784800,-1.84E-16,5,7,28,25.7709,26.25,25.7187,26.6354,26.0208,25.9375,41.86245,32.388
1440785700,0.065403129,5,7,28,25.9271,26.3854,25.8437,26.7812,26.2396,26.1875,41.63788333,32.388
1440786600,0.130526192,5,7,28,26.1042,26.4479,25.9688,26.9792,26.3021,26.25,41.11573333,32.388
1440787500,0.195090322,5,7,28,26.2396,26.6459,26.0729,27.1875,26.5208,26.5,40.57923333,32.388
1440788400,0.258819045,5,7,28,26.4479,26.8334,26.2604,27.3438,26.6563,26.6459,40.10911667,32.388
1440789300,0.321439465,5,7,28,26.5834,26.9375,26.3333,27.4583,26.7604,26.7917,39.86106667,32.388
1440790200,0.382683432,5,7,28,26.8021,27.1875,26.5729,27.6563,26.9583,26.9375,39.32883333,32.388
1440791100,0.44228869,5,7,28,26.875,27.3333,26.6771,27.8333,26.9792,27.0417,39.18058333,32.388
1440792000,0.5,5,7,28,26.9584,27.3958,26.8021,27.8646,27.0521,27.0937,39.13558333,32.388
1440792900,0.555570233,5,7,28,27.0417,27.5208,26.8438,28.0104,27.2604,27.2813,38.50498333,32.388
1440793800,0.608761429,5,7,28,27.3125,27.8021,27.0625,28.2292,27.375,27.5521,38.05411667,32.388
1440794700,0.659345815,5,7,28,27.5625,27.9687,27.2813,28.5313,27.4687,27.7708,37.8864,32.388
1440795600,0.707106781,5,7,28,27.7187,28.2083,27.4687,28.6667,27.6041,27.8334,37.79063333,32.388
1440796500,0.751839807,5,7,28,27.8021,28.2812,27.4792,28.8229,27.6771,28,37.69681667,32.388
1440797400,0.79335334,5,7,28,27.7187,28.0208,27.3542,28.7604,27.6042,27.8229,38.20641667,32.388
1440798300,0.831469612,5,7,28,27.6875,27.6875,27.3334,28.5625,27.4062,27.5417,38.66703333,32.388
1440799200,0.866025404,5,7,28,27.6042,27.6458,27.2708,28.5208,27.375,27.5313,38.77985,32.388
1440800100,0.896872742,5,7,28,27.4375,27.5729,27.2292,28.4584,27.3125,27.3958,38.86791667,32.388
1440801000,0.923879533,5,7,28,27.5416,27.5416,27.2083,28.3958,27.125,27.3437,38.94425,32.388
1440801900,0.946930129,5,7,28,27.3229,27.4792,27.1459,28.3125,27.0625,27.4271,38.94891667,32.388
1440802800,0.965925826,5,7,28,27.2292,27.3958,27.0416,28.1667,26.8541,27.0521,39.27993333,32.388
1440803700,0.98078528,5,7,28,26.9791,27.1666,26.8854,27.9271,26.8958,26.8958,39.69041667,32.388
1440804600,0.991444861,5,7,28,26.8125,27,26.7604,27.75,26.625,26.7708,39.9037,32.388
1440805500,0.997858923,5,7,28,26.6875,26.8958,26.6979,27.6354,26.3542,26.5625,40.1297,32.388
1440806400,1,5,7,28,26.5938,26.7916,26.6146,27.5833,26.2396,26.4062,40.7305,32.388
1440807300,0.997858923,5,7,28,26.4583,26.6875,26.5104,27.4479,26.1667,26.25,40.95865,32.388
1440808200,0.991444861,5,7,28,26.4375,26.6563,26.3958,27.3542,26.0625,26.2604,41.38831667,32.388
1440809100,0.98078528,5,7,28,26.3229,26.5104,26.3854,27.2916,26.0417,26.1875,41.46138333,32.388
1440810000,0.965925826,5,7,28,26.2083,26.4167,26.2917,27.2292,25.9583,26.0209,42.03495,32.388
1440810900,0.946930129,5,7,28,26.0937,26.3854,26.2188,27.1458,25.8125,25.9063,42.34415,32.388
1440811800,0.923879533,5,7,28,26.0937,26.2916,26.1354,27.1458,25.8646,25.9271,42.71351667,32.388
1440812700,0.896872742,5,7,28,26.0833,26.3021,26.1146,27.1042,25.7187,25.9375,43.16053333,32.388
1440813600,0.866025404,5,7,28,25.9271,26.1146,25.9896,27.0729,25.5938,25.7917,44.8163,32.388
1440814500,0.831469612,5,7,28,25.7916,25.9792,25.8438,26.9271,25.3021,25.6146,46.0436,32.388
1440815400,0.79335334,5,7,28,25.6354,25.9792,25.6875,26.9062,25.2917,25.5208,47.01515,32.388
1440816300,0.751839807,5,7,28,25.5521,25.8854,25.625,26.7813,25.0834,25.375,48.18148333,32.388
1440817200,0.707106781,5,7,28,25.3854,25.8229,25.4583,26.7292,24.9479,25.2188,49.44951667,32.388
1440818100,0.659345815,5,7,28,25.2396,25.6979,25.3125,26.6146,24.7708,25.1354,50.61311667,32.388
1440819000,0.608761429,5,7,28,25.1459,25.625,25.0937,26.4583,24.6146,25.0208,52.09165,32.388
1440819900,0.555570233,5,7,28,24.9375,25.5417,24.875,26.2916,24.2917,24.8125,53.6393,32.388
1440820800,0.5,6,7,29,24.8125,25.3958,24.7083,26.2917,24.2395,24.6562,54.82861667,32.388
1440821700,0.44228869,6,7,29,24.7604,25.3542,24.6146,26.1354,24.0417,24.5521,55.52896667,32.388
1440822600,0.382683432,6,7,29,24.6458,25.25,24.4896,26.0104,23.8229,24.4688,56.43755,32.388
1440823500,0.321439465,6,7,29,24.5104,25.1146,24.4063,25.9479,23.8541,24.3958,56.8641,32.388
1440824400,0.258819045,6,7,29,24.3125,25.0416,24.2812,25.8333,23.5938,24.1562,57.55476667,32.388
1440825300,0.195090322,6,7,29,24.25,24.9375,24.1354,25.7188,23.5208,24.1146,57.90066667,32.388
1440826200,0.130526192,6,7,29,24.2084,24.875,24.0521,25.6979,23.4791,24.0938,57.82811667,32.388
1440827100,0.065403129,6,7,29,24.0938,24.8542,23.9896,25.6354,23.4063,23.9792,58.12258333,32.388
1440828000,6.13E-17,6,7,29,24.0417,24.7812,23.9375,25.5521,23.4063,23.9063,59.13185,32.388
1440828900,-0.065403129,6,7,29,23.8854,24.6875,23.8854,25.5625,23.1667,23.5938,59.99618333,32.388
1440829800,-0.130526192,6,7,29,23.8958,24.6042,23.7812,25.3646,22.9583,23.4792,60.9826,32.388
1440830700,-0.195090322,6,7,29,23.8229,24.4479,23.6042,25.2812,22.8959,23.4062,60.67976667,32.388
1440831600,-0.258819045,6,7,29,23.7917,24.4479,23.5521,25.2604,22.8646,23.4375,60.49275,32.388
1440832500,-0.321439465,6,7,29,23.6667,24.3021,23.3645,25.1771,22.8125,23.5,60.9027,32.388
1440833400,-0.382683432,6,7,29,23.4479,24.2187,23.2084,25.0313,22.6146,23.3125,60.42115,32.388
1440834300,-0.44228869,6,7,29,23.2916,24.125,22.9479,24.8854,22.3542,23.2083,60.3459,32.388
1440835200,-0.5,6,7,29,23.2187,23.9583,22.7708,24.8229,22.1979,23.125,59.89511667,32.388
1440836100,-0.555570233,6,7,29,23.2083,23.8438,22.6458,24.7083,22.1042,23.0104,59.51435,32.388
1440837000,-0.608761429,6,7,29,22.9583,23.7812,22.5729,24.5208,22.1146,22.8542,59.47298333,32.388
1440837900,-0.659345815,6,7,29,22.7917,23.7083,22.3854,24.4271,21.9479,22.6563,59.63755,32.388
1440838800,-0.707106781,6,7,29,22.6354,23.5521,22.3229,24.2709,21.8542,22.5,59.9377,32.388
1440839700,-0.751839807,6,7,29,22.4792,23.4062,22.0833,24.2187,21.6563,22.4062,60.75765,32.388
1440840600,-0.79335334,6,7,29,22.5,23.3229,21.9791,24.125,21.5833,22.2917,61.1424,32.388
1440841500,-0.831469612,6,7,29,22.4896,23.2917,21.875,24.0937,21.4687,22.25,61.42375,32.388
1440842400,-0.866025404,6,7,29,22.4063,23.1875,21.8542,24.0312,21.4375,22.1667,61.65196667,32.388
1440843300,-0.896872742,6,7,29,22.2292,23.1041,21.7396,23.9271,21.4271,22.1146,62.00778333,32.388
1440844200,-0.923879533,6,7,29,22.25,23.0313,21.6563,23.875,21.375,22.0834,62.09461667,32.388
1440845100,-0.946930129,6,7,29,22.1771,23.0521,21.7604,23.875,21.3437,22.125,62.12278333,32.388
1440846000,-0.965925826,6,7,29,22.1979,23.0313,21.7604,23.8333,21.3437,22.1354,62.23903333,32.388
1440846900,-0.98078528,6,7,29,22.1459,23.0416,21.8229,23.7604,21.3437,22.1771,62.20093333,32.388
1440847800,-0.991444861,6,7,29,22.3437,23.0416,21.8854,23.8021,21.5938,22.2291,61.92571667,32.388
1440848700,-0.997858923,6,7,29,22.4375,23.1458,21.9271,23.8854,21.8854,22.3646,61.7063,32.388
1440849600,-1,6,7,29,22.4375,23.1771,22.0104,23.9166,21.8229,22.4062,61.43235,32.388
1440850500,-0.997858923,6,7,29,22.6042,23.2813,22.2917,24.0521,22.1146,22.5417,61.31398333,32.388
1440851400,-0.991444861,6,7,29,22.9063,23.4167,22.5833,24.1458,22.5417,22.7812,61.11236667,32.388
1440852300,-0.98078528,6,7,29,22.9479,23.6354,22.875,24.2812,22.9166,22.9583,60.39913333,32.388
1440853200,-0.965925826,6,7,29,23.25,23.7396,23.125,24.4375,23.3021,23.3021,59.9204,32.388
1440854100,-0.946930129,6,7,29,23.5208,23.9271,23.4479,24.625,23.6562,23.5729,59.29573333,32.388
1440855000,-0.923879533,6,7,29,23.8646,24.0833,23.6562,24.875,23.9063,23.8229,58.3253,32.388
1440855900,-0.896872742,6,7,29,24.2083,24.4062,24.0312,25.1458,24.3021,24.125,57.07501667,32.388
1440856800,-0.866025404,6,7,29,24.4896,24.6459,24.3229,25.4167,24.5729,24.4375,55.97438333,32.388
1440857700,-0.831469612,6,7,29,24.6771,24.8021,24.5625,25.5729,24.7292,24.6458,54.79523333,32.388
1440858600,-0.79335334,6,7,29,24.9271,25.0313,24.7396,25.8125,24.8541,24.8229,53.19373333,32.388
1440859500,-0.751839807,6,7,29,25.0625,25.2187,24.9479,26.0208,25.125,24.9792,51.81665,32.388
1440860400,-0.707106781,6,7,29,25.2604,25.4271,25.0521,26.1042,25.3125,25.25,50.77768333,32.388
1440861300,-0.659345815,6,7,29,25.3854,25.6771,25.2916,26.2708,25.4896,25.4896,50.00608333,32.388
1440862200,-0.608761429,6,7,29,25.5313,25.75,25.375,26.4271,25.6667,25.6042,49.7834,32.388
1440863100,-0.555570233,6,7,29,25.6146,25.8958,25.4271,26.4479,25.75,25.6354,49.4979,32.388
1440864000,-0.5,6,7,29,25.75,25.9688,25.6146,26.6563,25.8854,25.7917,49.24953333,32.388
1440864900,-0.44228869,6,7,29,25.8958,26.0833,25.7396,26.75,26.0417,25.8646,49.34171667,32.388
1440865800,-0.382683432,6,7,29,25.9479,26.1771,25.8646,26.8021,26.1042,26.0729,49.37856667,32.388
1440866700,-0.321439465,6,7,29,26.0625,26.3542,25.9167,26.9687,26.1979,26.1979,49.33841667,32.388
1440867600,-0.258819045,6,7,29,26.2188,26.4271,26,27.125,26.3646,26.2292,49.05895,32.388
1440868500,-0.195090322,6,7,29,26.3854,26.6145,26.1771,27.2708,26.5,26.3958,48.70521667,32.388
1440869400,-0.130526192,6,7,29,26.4583,26.6979,26.3125,27.4062,26.6667,26.5417,48.52068333,32.388
1440870300,-0.065403129,6,7,29,26.6354,26.875,26.4896,27.5313,26.7187,26.6771,48.50913333,32.388
1440871200,-1.84E-16,6,7,29,26.7292,27,26.625,27.6771,26.8541,26.8334,48.36375,32.388
1440872100,0.065403129,6,7,29,26.8854,27.0521,26.6667,27.75,27,26.8958,48.1873,32.388
1440873000,0.130526192,6,7,29,27.1042,27.3021,26.8646,28.0313,27.0937,27.0417,47.80995,32.388
1440873900,0.195090322,6,7,29,27.3229,27.4896,27.0417,28.2604,27.2708,27.2291,47.36433333,32.388
1440874800,0.258819045,6,7,29,27.5104,27.7187,27.2188,28.4271,27.4479,27.4896,47.14848333,32.388
1440875700,0.321439465,6,7,29,27.7708,27.9375,27.3229,28.5833,27.6875,27.7187,46.75588333,32.388
1440876600,0.382683432,6,7,29,27.875,28.1458,27.5833,28.8021,27.8437,27.9271,46.71055,32.388
1440877500,0.44228869,6,7,29,28.0521,28.2917,27.7187,29.0521,27.9896,28.0938,46.64485,32.388
1440878400,0.5,6,7,29,28.2917,28.4687,27.9271,29.2187,28.2188,28.2709,46.29261667,32.388
1440879300,0.555570233,6,7,29,28.3855,28.4792,27.9792,29.3125,28.3229,28.3542,46.14028333,32.388
1440880200,0.608761429,6,7,29,28.4687,28.6875,28.0833,29.4271,28.4792,28.4375,46.24441667,32.388
1440881100,0.659345815,6,7,29,28.5104,28.8021,28.1562,29.4896,28.5104,28.5833,46.13401667,32.388
1440882000,0.707106781,6,7,29,28.7083,28.9062,28.3125,29.7083,28.7083,28.7812,45.99205,32.388
1440882900,0.751839807,6,7,29,28.8646,29.1458,28.4688,29.8125,28.8125,28.9167,45.84691667,32.388
1440883800,0.79335334,6,7,29,28.8646,29.1667,28.4583,29.9375,29.0104,29.0104,45.68256667,32.388
1440884700,0.831469612,6,7,29,28.9583,29.1979,28.6354,30.0208,29,29.0417,45.74271667,32.388
1440885600,0.866025404,6,7,29,29.0625,29.2917,28.6979,29.9583,29.0417,29.0521,46.02516667,32.388
1440886500,0.896872742,6,7,29,29.0729,29.3229,28.7083,30,29.1563,29.0313,46.15315,32.388
1440887400,0.923879533,6,7,29,29.0938,29.2396,28.6458,30.0313,29.0417,29.0938,46.46703333,32.388
1440888300,0.946930129,6,7,29,28.9687,29.1667,28.5938,29.8958,29.0417,29,46.79078333,32.388
1440889200,0.965925826,6,7,29,28.8646,29.0521,28.6042,29.8229,28.9271,28.8438,47.40643333,32.388
1440890100,0.98078528,6,7,29,28.75,28.9375,28.5521,29.7291,28.75,28.7604,47.79775,32.388
1440891000,0.991444861,6,7,29,28.6771,28.9166,28.4063,29.6979,28.6875,28.6771,48.09576667,32.388
