Yr,Mo,Day,o_time,d_time,c_time,s_x,s_y,s_z,Solar Alt,Solar Azimuth,T_in,STemp,S
2017,7,14,15:55:00,15.92,-0.518773258,-0.781476,0.370076,0.502333,30.15449,-64.65962,17.8125,18.3125,7
2017,7,14,16:00:00,16,-0.5,-0.792238,0.370068,0.485189,29.02484,-64.96194,17.5625,18.3125,7
2017,7,14,16:05:00,16.08,-0.480988769,-0.802624,0.370059,0.467815,27.89258,-65.24736,17.3125,18.3125,7
2017,7,14,16:10:00,16.17,-0.461748613,-0.812627,0.370051,0.450221,26.75788,-65.51661,17.0625,18.3125,7
2017,7,14,16:15:00,16.25,-0.44228869,-0.822244,0.370043,0.432415,25.62094,-65.77035,16.8125,18.3125,7
2017,7,14,16:20:00,16.33,-0.422618262,-0.83147,0.370034,0.414406,24.48194,-66.00919,16.5125,18.3125,7
2017,7,14,16:25:00,16.42,-0.40274669,-0.8403,0.370026,0.396203,23.34103,-66.23371,16.2125,18.3125,7
2017,7,14,16:30:00,16.5,-0.382683432,-0.84873,0.370018,0.377815,22.1984,-66.44443,15.9375,18.25,7
2017,7,14,16:35:00,16.58,-0.362438038,-0.856757,0.370009,0.359251,21.05419,-66.64183,16.3125,18.1875,7
2017,7,14,16:40:00,16.67,-0.342020143,-0.864376,0.370001,0.34052,19.90859,-66.82637,16.0625,18.09375,7
2017,7,14,16:45:00,16.75,-0.321439465,-0.871583,0.369993,0.321634,18.76174,-66.99846,15.8125,18,7
2017,7,14,16:50:00,16.83,-0.3007058,-0.878376,0.369984,0.3026,17.61383,-67.15849,15.5,18,7
2017,7,14,16:55:00,16.92,-0.279829014,-0.884751,0.369976,0.28343,16.46503,-67.3068,15.5,18.05165,7
2017,7,14,17:00:00,17,-0.258819045,-0.890706,0.369968,0.264135,15.31555,-67.44371,15.26279,18.03614,7
2017,7,14,17:05:00,17.08,-0.237685892,-0.896236,0.36996,0.244725,14.1656,-67.56952,14.96252,18.00278,7
2017,7,14,17:10:00,17.17,-0.216439614,-0.90134,0.369952,0.225213,13.01542,-67.68449,15.25,18,7
2017,7,14,17:15:00,17.25,-0.195090322,-0.906016,0.369944,0.205612,11.86534,-67.78887,15.5625,18,7
2017,7,14,17:20:00,17.33,-0.173648178,-0.910261,0.369936,0.185936,10.71572,-67.88286,15.3125,18,7
2017,7,14,17:25:00,17.42,-0.152123386,-0.914073,0.369928,0.166202,9.56706,-67.96667,15.0625,18,7
2017,7,14,17:30:00,17.5,-0.130526192,-0.917451,0.369921,0.146428,8.42,-68.04047,15.0625,18,7
2017,7,14,17:35:00,17.58,-0.108866875,-0.920394,0.369914,0.12664,7.27548,-68.1044,15.0625,18,7
2017,7,14,17:40:00,17.67,-0.087155743,-0.922902,0.369908,0.106868,6.13479,-68.15859,15.177,18,7
2017,7,14,17:45:00,17.75,-0.065403129,-0.924974,0.369904,0.087147,4.99947,-68.20316,15.29151,18,7
2017,7,14,17:50:00,17.83,-0.043619387,-0.926609,0.369901,0.06759,3.87558,-68.23819,15.3125,17.9375,7
2017,7,14,17:55:00,17.92,-0.021814885,-0.927815,0.369903,0.048277,2.76714,-68.26375,14.6875,17.9375,7
2017,7,14,18:00:00,18,-1.84E-16,-0.928601,0.369913,0.029398,1.68464,-68.27989,15.125,18,7
2017,7,14,18:05:00,18.08,0.021814885,-0.928987,0.36994,0.011295,0.64718,-68.28665,15.0625,17.9375,7
2017,7,14,18:10:00,18.17,0.043619387,-0.928974,0.369983,-0.010967,-0.6284,-68.28403,15.21746,17.98915,7
2017,7,14,18:15:00,18.25,0.065403129,-0.9284,0.36998,-0.034471,-1.97546,-68.27203,15.125,18,7
2017,7,14,18:20:00,18.33,0.087155743,-0.927373,0.369973,-0.055669,-3.19126,-68.25063,15.3125,18,7
2017,7,14,18:25:00,18.42,0.108866875,-0.925904,0.369964,-0.076341,-4.37831,-68.21978,15.5,18,7
2017,7,14,18:30:00,18.5,0.130526192,-0.923994,0.369956,-0.096788,-5.55423,-68.17943,15.6875,18,7
2017,7,14,18:35:00,18.58,0.152123386,-0.921644,0.369948,-0.117096,-6.72454,-68.12948,15.5625,18,7
2017,7,14,18:40:00,18.67,0.173648178,-0.918855,0.369939,-0.137297,-7.89145,-68.06984,15.4375,18,7
2017,7,14,18:45:00,18.75,0.195090322,-0.915629,0.369931,-0.1574,-9.05601,-68.00039,14.8125,18,7
2017,7,14,18:50:00,18.83,0.216439614,-0.911967,0.369922,-0.177407,-10.21877,-67.92099,15.02083,17.98448,7
2017,7,14,18:55:00,18.92,0.237685892,-0.907871,0.369914,-0.197315,-11.38001,-67.83146,15.22917,17.96896,7
2017,7,14,19:00:00,19,0.258819045,-0.903343,0.369906,-0.217119,-12.53986,-67.73164,15.4375,17.95344,7
2017,7,14,19:05:00,19.08,0.279829014,-0.898386,0.369897,-0.236811,-13.6984,-67.6213,15.62013,17.93791,7
2017,7,14,19:10:00,19.17,0.3007058,-0.893,0.369889,-0.256384,-14.85564,-67.50023,15.44086,17.9375,7
2017,7,14,19:15:00,19.25,0.321439465,-0.88719,0.36988,-0.275831,-16.01155,-67.36815,15.25168,17.9375,7
2017,7,14,19:20:00,19.33,0.342020143,-0.880957,0.369872,-0.295143,-17.1661,-67.2248,15.0625,17.9375,7
2017,7,14,19:25:00,19.42,0.362438038,-0.874305,0.369863,-0.314311,-18.31921,-67.06985,14.875,17.875,7
2017,7,14,19:30:00,19.5,0.382683432,-0.867237,0.369855,-0.333327,-19.47082,-66.90298,15.0625,17.8125,7
2017,7,14,19:35:00,19.58,0.40274669,-0.859757,0.369846,-0.352182,-20.62083,-66.7238,14.96875,17.78125,7
2017,7,14,19:40:00,19.67,0.422618262,-0.851867,0.369838,-0.370868,-21.76915,-66.53193,14.875,17.75,7
2017,7,14,19:45:00,19.75,0.44228869,-0.843571,0.369829,-0.389376,-22.91566,-66.32691,14.78125,17.71875,7
2017,7,14,19:50:00,19.83,0.461748613,-0.834875,0.369821,-0.407697,-24.06025,-66.10829,14.6875,17.6875,7
2017,7,14,19:55:00,19.92,0.480988769,-0.82578,0.369813,-0.425823,-25.20279,-65.87554,14.8125,17.625,7
2017,7,14,20:00:00,20,0.5,-0.816293,0.369804,-0.443746,-26.34314,-65.62812,14.9375,17.5625,7
2017,7,14,20:05:00,20.08,0.518773258,-0.806417,0.369796,-0.461457,-27.48115,-65.36542,14.9375,17.5625,7
2017,7,14,20:10:00,20.17,0.537299608,-0.796158,0.369787,-0.478947,-28.61666,-65.0868,14.88094,17.44938,7
2017,7,14,20:15:00,20.25,0.555570233,-0.785519,0.369779,-0.496209,-29.7495,-64.79156,14.82438,17.33626,7
2017,7,14,20:20:00,20.33,0.573576436,-0.774507,0.36977,-0.513234,-30.87949,-64.47894,14.75733,17.25733,7
2017,7,14,20:25:00,20.42,0.591309648,-0.763126,0.369762,-0.530015,-32.00644,-64.14815,14.6875,17.1875,7
2017,7,14,20:30:00,20.5,0.608761429,-0.751381,0.369753,-0.546542,-33.13012,-63.79829,14.75,17.125,7
2017,7,14,20:35:00,20.58,0.625923472,-0.739279,0.369745,-0.56281,-34.25032,-63.42843,14.6875,17.0625,7
2017,7,14,20:40:00,20.67,0.64278761,-0.726826,0.369736,-0.578809,-35.3668,-63.03755,14.4375,16.9375,7
2017,7,14,20:45:00,20.75,0.659345815,-0.714026,0.369728,-0.594532,-36.47928,-62.62454,14.625,16.8125,7
2017,7,14,20:50:00,20.83,0.675590208,-0.700886,0.369719,-0.609972,-37.5875,-62.18823,14.0625,16.6875,7
2017,7,14,20:55:00,20.92,0.691513056,-0.687413,0.369711,-0.625122,-38.69114,-61.72732,14.3125,16.625,7
2017,7,14,21:00:00,21,0.707106781,-0.673612,0.369702,-0.639974,-39.78987,-61.24045,14.41813,16.57218,7
2017,7,14,21:05:00,21.08,0.722363962,-0.659491,0.369694,-0.654521,-40.88335,-60.72612,14.3495,16.4569,7
2017,7,14,21:10:00,21.17,0.737277337,-0.645056,0.369685,-0.668757,-41.97117,-60.18272,14.24174,16.32759,7
2017,7,14,21:15:00,21.25,0.751839807,-0.630314,0.369677,-0.682674,-43.05293,-59.60852,14.13398,16.19828,7
2017,7,14,21:20:00,21.33,0.766044443,-0.615272,0.369669,-0.696266,-44.12817,-59.00164,14.25,16,7
2017,7,14,21:25:00,21.42,0.779884483,-0.599936,0.36966,-0.709526,-45.1964,-58.36006,14.1875,15.9375,7
2017,7,14,21:30:00,21.5,0.79335334,-0.584316,0.369652,-0.722449,-46.25707,-57.68161,14.1875,15.8125,7
2017,7,14,21:35:00,21.58,0.806444604,-0.568417,0.369643,-0.735028,-47.3096,-56.96393,14.15625,15.6875,7
2017,7,14,21:40:00,21.67,0.819152044,-0.552247,0.369635,-0.747257,-48.35335,-56.20449,14.125,15.5625,7
2017,7,14,21:45:00,21.75,0.831469612,-0.535815,0.369626,-0.759131,-49.38761,-55.40056,14.095,15.4425,7
2017,7,14,21:50:00,21.83,0.843391446,-0.519127,0.369618,-0.770642,-50.41162,-54.5492,14.065,15.3225,7
2017,7,14,21:55:00,21.92,0.854911871,-0.502192,0.369609,-0.781788,-51.42454,-53.64727,14.00045,15.3125,7
2017,7,14,22:00:00,22,0.866025404,-0.485019,0.369601,-0.792561,-52.42545,-52.69137,13.9375,15.1875,7
2017,7,14,22:05:00,22.08,0.876726756,-0.467614,0.369592,-0.802956,-53.41335,-51.6779,13.8125,15.1875,7
2017,7,14,22:10:00,22.17,0.887010833,-0.449986,0.369584,-0.81297,-54.38713,-50.603,13.8125,15.0625,7
2017,7,14,22:15:00,22.25,0.896872742,-0.432145,0.369575,-0.822597,-55.34557,-49.46256,13.8125,15,7
2017,7,14,22:20:00,22.33,0.906307787,-0.414097,0.369567,-0.831832,-56.28736,-48.25226,13.8125,14.9513,7
2017,7,14,22:25:00,22.42,0.915311479,-0.395853,0.369558,-0.840671,-57.21103,-46.96754,13.76032,14.88532,7
2017,7,14,22:30:00,22.5,0.923879533,-0.37742,0.36955,-0.84911,-58.11499,-45.60364,13.6875,14.8125,7
2017,7,14,22:35:00,22.58,0.932007869,-0.358807,0.369541,-0.857145,-58.99749,-44.15563,13.7125,14.8125,7
2017,7,14,22:40:00,22.67,0.939692621,-0.340023,0.369533,-0.864772,-59.85665,-42.6185,13.7375,14.8125,7
2017,7,14,22:45:00,22.75,0.946930129,-0.321077,0.369524,-0.871987,-60.69037,-40.98717,13.7625,14.8125,7
2017,7,14,22:50:00,22.83,0.953716951,-0.301979,0.369516,-0.878787,-61.49643,-39.25666,13.7875,14.8125,7
2017,7,14,22:55:00,22.92,0.960049854,-0.282736,0.369507,-0.885169,-62.27237,-37.42216,13.8125,14.8125,7
2017,7,14,23:00:00,23,0.965925826,-0.263359,0.369499,-0.89113,-63.0156,-35.47925,13.75,14.75,7
2017,7,14,23:05:00,23.08,0.97134207,-0.243856,0.36949,-0.896667,-63.72333,-33.42403,13.6875,14.6875,7
2017,7,14,23:10:00,23.17,0.976296007,-0.224237,0.369482,-0.901777,-64.39258,-31.25346,13.5625,14.6875,7
2017,7,14,23:15:00,23.25,0.98078528,-0.204512,0.369473,-0.906457,-65.02026,-28.96553,13.47917,14.625,7
2017,7,14,23:20:00,23.33,0.984807753,-0.184689,0.369465,-0.910706,-65.60315,-26.55963,13.39583,14.5625,7
2017,7,14,23:25:00,23.42,0.98836151,-0.164777,0.369456,-0.914522,-66.13795,-24.03687,13.3125,14.5,7
2017,7,14,23:30:00,23.5,0.991444861,-0.144788,0.369447,-0.917903,-66.62135,-21.40037,13.375,14.4375,7
2017,7,14,23:35:00,23.58,0.994056338,-0.124729,0.369439,-0.920846,-67.05009,-18.65556,13.375,14.4375,7
2017,7,14,23:40:00,23.67,0.996194698,-0.104611,0.36943,-0.923351,-67.42105,-15.81038,13.405,14.4375,7
2017,7,14,23:45:00,23.75,0.997858923,-0.084442,0.369422,-0.925417,-67.73134,-12.87546,13.435,14.4375,7
2017,7,14,23:50:00,23.83,0.999048222,-0.064234,0.369413,-0.927042,-67.97839,-9.864,13.37772,14.37772,7
2017,7,14,23:55:00,23.92,0.999762027,-0.043995,0.369405,-0.928227,-68.16003,-6.7917,13.3125,14.3125,7
2017,7,15,0:00:00,0,1,-0.023734,0.369396,-0.928969,-68.27463,-3.67628,13.1875,14.25,7
2017,7,15,0:05:00,0.08,0.999762027,-0.003462,0.369388,-0.929269,-68.32113,-0.53704,13.125,14.1875,7
2017,7,15,0:10:00,0.17,0.999048222,0.016811,0.369379,-0.929127,-68.29908,2.60584,13.0625,14.0625,7
2017,7,15,0:15:00,0.25,0.997858923,0.037077,0.369371,-0.928542,-68.20869,5.73206,13,14.0625,7
2017,7,15,0:20:00,0.33,0.996194698,0.057325,0.369362,-0.927516,-68.05081,8.82193,13.0625,14.0625,7
2017,7,15,0:25:00,0.42,0.994056338,0.077546,0.369354,-0.926048,-67.82688,11.85709,13.25,14.0625,7
2017,7,15,0:30:00,0.5,0.991444861,0.097731,0.369345,-0.924139,-67.53888,14.82107,13.4375,14.0625,7
2017,7,15,0:35:00,0.58,0.98836151,0.117869,0.369337,-0.92179,-67.18924,17.69974,13.1875,14.0625,7
2017,7,15,0:40:00,0.67,0.984807753,0.137951,0.369328,-0.919003,-66.78075,20.48155,13,13.9375,7
2017,7,15,0:45:00,0.75,0.98078528,0.157967,0.36932,-0.915778,-66.31646,23.15759,12.9375,13.9375,7
2017,7,15,0:50:00,0.83,0.976296007,0.177909,0.369311,-0.912117,-65.7996,25.72157,13.0625,13.875,7
2017,7,15,0:55:00,0.92,0.97134207,0.197766,0.369303,-0.908022,-65.23345,28.16955,13.1875,13.90625,7
2017,7,15,1:00:00,1,0.965925826,0.217529,0.369294,-0.903495,-64.62134,30.49976,13.3125,13.9375,7
2017,7,15,1:05:00,1.08,0.960049854,0.237188,0.369285,-0.898538,-63.96651,32.71223,13.50334,13.9375,7
2017,7,15,1:10:00,1.17,0.953716951,0.256735,0.369277,-0.893153,-63.27211,34.80849,13.30732,13.88646,7
2017,7,15,1:15:00,1.25,0.946930129,0.27616,0.369268,-0.887342,-62.54116,36.79126,12.9375,13.8125,7
2017,7,15,1:20:00,1.33,0.939692621,0.295454,0.36926,-0.88111,-61.77651,38.66416,13.1875,13.8125,7
2017,7,15,1:25:00,1.42,0.932007869,0.314607,0.369251,-0.874457,-60.98084,40.43144,13.4375,13.8125,7
2017,7,15,1:30:00,1.5,0.923879533,0.333611,0.369243,-0.867389,-60.15663,42.0978,13.1875,13.8125,7
2017,7,15,1:35:00,1.58,0.915311479,0.352456,0.369234,-0.859908,-59.30621,43.66817,12.9375,13.6875,7
2017,7,15,1:40:00,1.67,0.906307787,0.371133,0.369226,-0.852017,-58.43172,45.14761,12.84375,13.59375,7
2017,7,15,1:45:00,1.75,0.896872742,0.389634,0.369217,-0.84372,-57.5351,46.54117,12.75,13.5,7
2017,7,15,1:50:00,1.83,0.887010833,0.40795,0.369209,-0.835022,-56.61816,47.85381,12.6754,13.43783,7
2017,7,15,1:55:00,1.92,0.876726756,0.426071,0.3692,-0.825927,-55.68254,49.09036,12.6008,13.37566,7
2017,7,15,2:00:00,2,0.866025404,0.44399,0.369191,-0.816438,-54.72976,50.25544,12.52619,13.31349,7
2017,7,15,2:05:00,2.08,0.854911871,0.461698,0.369183,-0.80656,-53.76117,51.35348,12.45159,13.25133,7
2017,7,15,2:10:00,2.17,0.843391446,0.479186,0.369174,-0.796298,-52.77804,52.38866,12.37699,13.18916,7
2017,7,15,2:15:00,2.25,0.831469612,0.496447,0.369166,-0.785657,-51.7815,53.36492,12.625,13.125,7
2017,7,15,2:20:00,2.33,0.819152044,0.513471,0.369157,-0.774642,-50.7726,54.28596,12.5625,13.0625,7
2017,7,15,2:25:00,2.42,0.806444604,0.530251,0.369149,-0.763258,-49.75228,55.15525,12.38494,12.99148,7
2017,7,15,2:30:00,2.5,0.79335334,0.546779,0.36914,-0.751511,-48.72142,55.97602,12.25,12.9375,7
2017,7,15,2:35:00,2.58,0.779884483,0.563047,0.369132,-0.739405,-47.68079,56.75128,12.25,12.9375,7
2017,7,15,2:40:00,2.67,0.766044443,0.579047,0.369123,-0.726948,-46.63113,57.48384,12.3125,12.875,7
2017,7,15,2:45:00,2.75,0.751839807,0.594771,0.369114,-0.714144,-45.57311,58.1763,12.1875,12.8125,7
2017,7,15,2:50:00,2.83,0.737277337,0.610213,0.369106,-0.701,-44.50731,58.83107,12.1875,12.8125,7
2017,7,15,2:55:00,2.92,0.722363962,0.625364,0.369097,-0.687522,-43.43431,59.45039,12.125,12.75,7
2017,7,15,3:00:00,3,0.707106781,0.640218,0.369089,-0.673717,-42.3546,60.03634,12.0625,12.6875,7
2017,7,15,3:05:00,3.08,0.691513056,0.654767,0.36908,-0.659591,-41.26867,60.59084,12.37739,12.74475,7
2017,7,15,3:10:00,3.17,0.675590208,0.669005,0.369072,-0.64515,-40.17693,61.11569,12.69227,12.802,7
2017,7,15,3:15:00,3.25,0.659345815,0.682924,0.369063,-0.630402,-39.0798,61.61252,12.9375,12.875,7
2017,7,15,3:20:00,3.33,0.64278761,0.696519,0.369054,-0.615354,-37.97762,62.08287,12.78125,12.875,7
2017,7,15,3:25:00,3.42,0.625923472,0.709782,0.369046,-0.600012,-36.87075,62.52817,12.625,12.875,7
2017,7,15,3:30:00,3.5,0.608761429,0.722708,0.369037,-0.584384,-35.75949,62.94972,12.50062,12.81281,7
2017,7,15,3:35:00,3.58,0.591309648,0.73529,0.369029,-0.568478,-34.64414,63.34875,12.37624,12.75062,7
2017,7,15,3:40:00,3.67,0.573576436,0.747522,0.36902,-0.5523,-33.52496,63.72638,12.3125,12.6875,7
2017,7,15,3:45:00,3.75,0.555570233,0.759398,0.369012,-0.535859,-32.4022,64.08366,12.25,12.6875,7
2017,7,15,3:50:00,3.83,0.537299608,0.770913,0.369003,-0.519163,-31.2761,64.42156,12.3125,12.625,7
2017,7,15,3:55:00,3.92,0.518773258,0.782061,0.368994,-0.502218,-30.14687,64.74099,12.3125,12.625,7
2017,7,15,4:00:00,4,0.5,0.792838,0.368986,-0.485034,-29.01471,65.04278,12.6875,12.6875,7
2017,7,15,4:05:00,4.08,0.480988769,0.803237,0.368977,-0.467618,-27.87981,65.3277,13.0625,12.75,7
2017,7,15,4:10:00,4.17,0.461748613,0.813253,0.368969,-0.449979,-26.74234,65.59646,13.59067,12.90845,7
2017,7,15,4:15:00,4.25,0.44228869,0.822883,0.36896,-0.432125,-25.60247,65.84974,13.79623,13.04623,7
2017,7,15,4:20:00,4.33,0.422618262,0.832122,0.368951,-0.414063,-24.46035,66.08815,13.92936,13.17936,7
2017,7,15,4:25:00,4.42,0.40274669,0.840964,0.368943,-0.395804,-23.31611,66.31226,14.0625,13.3125,7
2017,7,15,4:30:00,4.5,0.382683432,0.849406,0.368934,-0.377354,-22.1699,66.52259,14.00776,13.3125,7
2017,7,15,4:35:00,4.58,0.362438038,0.857445,0.368926,-0.358724,-21.02183,66.71963,13.95301,13.3125,7
2017,7,15,4:40:00,4.67,0.342020143,0.865075,0.368917,-0.33992,-19.87202,66.90384,14,13.4375,7
2017,7,15,4:45:00,4.75,0.321439465,0.872293,0.368908,-0.320953,-18.72057,67.07563,14.3125,13.5,7
2017,7,15,4:50:00,4.83,0.3007058,0.879097,0.3689,-0.30183,-17.56757,67.23537,14.43688,13.59328,7
2017,7,15,4:55:00,4.92,0.279829014,0.885482,0.368891,-0.282561,-16.41311,67.38342,14.56126,13.68657,7
2017,7,15,5:00:00,5,0.258819045,0.891446,0.368883,-0.263153,-15.25724,67.5201,14.8125,13.75,7
2017,7,15,5:05:00,5.08,0.237685892,0.896986,0.368874,-0.243615,-14.10003,67.6457,14.875,13.8125,7
2017,7,15,5:10:00,5.17,0.216439614,0.902099,0.368865,-0.223956,-12.94149,67.76049,15.03125,13.9375,7
2017,7,15,5:15:00,5.25,0.195090322,0.906782,0.368857,-0.204182,-11.78164,67.86471,15.1875,14.0625,7
2017,7,15,5:20:00,5.33,0.173648178,0.911034,0.368848,-0.184302,-10.62042,67.95857,15.12981,14.17788,7
2017,7,15,5:25:00,5.42,0.152123386,0.914853,0.36884,-0.16432,-9.45773,68.04228,15.1875,14.3125,7
2017,7,15,5:30:00,5.5,0.130526192,0.918236,0.368831,-0.144241,-8.29333,68.11599,15.5625,14.4375,7
2017,7,15,5:35:00,5.58,0.108866875,0.921183,0.368822,-0.124066,-7.1268,68.17987,15.5625,14.5,7
2017,7,15,5:40:00,5.67,0.087155743,0.923691,0.368814,-0.103787,-5.95731,68.23403,15.6875,14.5625,7
2017,7,15,5:45:00,5.75,0.065403129,0.925759,0.368805,-0.083385,-4.78315,68.27859,15.9375,14.6875,7
2017,7,15,5:50:00,5.83,0.043619387,0.927387,0.368796,-0.062797,-3.60037,68.31364,16.0625,14.8125,7
2017,7,15,5:55:00,5.92,0.021814885,0.928572,0.368787,-0.041834,-2.39764,68.33925,16.1875,14.9375,7
2017,7,15,6:00:00,6,6.13E-17,0.929311,0.368776,-0.019629,-1.12474,68.35546,16.28125,15.0625,7
2017,7,15,6:05:00,6.08,-0.021814885,0.929521,0.368731,0.005373,0.30786,68.36231,16.375,15.1875,7
2017,7,15,6:10:00,6.17,-0.043619387,0.92927,0.368678,0.023116,1.32457,68.35982,16.5625,15.375,7
2017,7,15,6:15:00,6.25,-0.065403129,0.92863,0.368646,0.041787,2.39489,68.34797,16.8125,15.5625,7
2017,7,15,6:20:00,6.33,-0.087155743,0.927575,0.368625,0.060992,3.49673,68.32674,17,15.6875,7
2017,7,15,6:25:00,6.42,-0.108866875,0.926093,0.36861,0.080489,4.61667,68.2961,17.5,15.9375,7
2017,7,15,6:30:00,6.5,-0.130526192,0.924175,0.368597,0.100181,5.74959,68.25597,17.5625,16.4375,7
2017,7,15,6:35:00,6.58,-0.152123386,0.921822,0.368585,0.119951,6.88929,68.20628,18.50235,16.86043,7
2017,7,15,6:40:00,6.67,-0.173648178,0.919033,0.368575,0.139751,8.03341,68.14693,19.74306,17.23264,7
2017,7,15,6:45:00,6.75,-0.195090322,0.915809,0.368565,0.159545,9.18047,68.07779,19.5625,17.4375,7
2017,7,15,6:50:00,6.83,-0.216439614,0.912149,0.368556,0.179308,10.32945,67.99873,19.5625,17.60642,7
2017,7,15,6:55:00,6.92,-0.237685892,0.908056,0.368546,0.199019,11.4796,67.90958,19.61888,17.73775,7
2017,7,15,7:00:00,7,-0.258819045,0.903531,0.368537,0.218661,12.6304,67.81016,19.68222,17.86444,7
2017,7,15,7:05:00,7.08,-0.279829014,0.898576,0.368528,0.238219,13.78142,67.70025,20.9375,17.9375,7
2017,7,15,7:10:00,7.17,-0.3007058,0.893194,0.368519,0.257678,14.93235,67.57964,20.3125,18.0625,7
2017,7,15,7:15:00,7.25,-0.321439465,0.887387,0.36851,0.277028,16.08291,67.44806,20.3125,18.1875,7
2017,7,15,7:20:00,7.33,-0.342020143,0.881158,0.368502,0.296256,17.23289,67.30523,22.75,18.3125,7
2017,7,15,7:25:00,7.42,-0.362438038,0.874509,0.368493,0.315352,18.38207,67.15084,22.86228,18.4622,7
2017,7,15,7:30:00,7.5,-0.382683432,0.867444,0.368484,0.334305,19.53027,66.98456,22.5625,18.5625,7
2017,7,15,7:35:00,7.58,-0.40274669,0.859967,0.368475,0.353105,20.67733,66.80601,22.3125,18.8125,7
2017,7,15,7:40:00,7.67,-0.422618262,0.85208,0.368467,0.371742,21.82307,66.6148,22.04842,18.91813,7
2017,7,15,7:45:00,7.75,-0.44228869,0.843788,0.368458,0.390206,22.96732,66.41048,21.75,19.1875,7
2017,7,15,7:50:00,7.83,-0.461748613,0.835094,0.368449,0.408489,24.10994,66.19259,22.21875,19.5,7
2017,7,15,7:55:00,7.92,-0.480988769,0.826003,0.368441,0.426581,25.25075,65.96062,22.6875,19.8125,7
2017,7,15,8:00:00,8,-0.5,0.816518,0.368432,0.444472,26.38959,65.714,20.9375,20.1875,7
2017,7,15,8:05:00,8.08,-0.518773258,0.806645,0.368423,0.462155,27.52628,65.45216,22.6875,20.5625,7
2017,7,15,8:10:00,8.17,-0.537299608,0.796388,0.368415,0.479621,28.66065,65.17443,23.22967,20.92395,7
2017,7,15,8:15:00,8.25,-0.555570233,0.785752,0.368406,0.49686,29.7925,64.88012,23.46696,21.23925,7
2017,7,15,8:20:00,8.33,-0.573576436,0.774742,0.368397,0.513865,30.92165,64.56848,23.51473,21.52588,7
2017,7,15,8:25:00,8.42,-0.591309648,0.763364,0.368389,0.530628,32.04788,64.2387,23.5625,21.8125,7
2017,7,15,8:30:00,8.5,-0.608761429,0.751622,0.36838,0.547139,33.17097,63.8899,22.9375,22.0625,7
2017,7,15,8:35:00,8.58,-0.625923472,0.739522,0.368371,0.563392,34.29068,63.52115,22.90625,22.25,7
2017,7,15,8:40:00,8.67,-0.64278761,0.72707,0.368363,0.579378,35.40677,63.13141,22.875,22.4375,7
2017,7,15,8:45:00,8.75,-0.659345815,0.714272,0.368354,0.595089,36.51898,62.7196,24.5625,22.9375,7
2017,7,15,8:50:00,8.83,-0.675590208,0.701134,0.368345,0.610518,37.627,62.28453,23.0625,23.125,7
2017,7,15,8:55:00,8.92,-0.691513056,0.687662,0.368337,0.625658,38.73053,61.82491,23.0625,23.40653,7
2017,7,15,9:00:00,9,-0.707106781,0.673863,0.368328,0.640502,39.82925,61.33937,23.35681,23.52579,7
2017,7,15,9:05:00,9.08,-0.722363962,0.659744,0.368319,0.655041,40.92279,60.82642,23.6875,23.625,7
2017,7,15,9:10:00,9.17,-0.737277337,0.64531,0.368311,0.66927,42.01076,60.28444,23.5625,23.5625,7
2017,7,15,9:15:00,9.25,-0.751839807,0.630569,0.368302,0.683181,43.09274,59.71171,23.9375,23.5625,7
2017,7,15,9:20:00,9.33,-0.766044443,0.615528,0.368293,0.696768,44.16828,59.10634,24,23.4375,7
2017,7,15,9:25:00,9.42,-0.779884483,0.600193,0.368285,0.710024,45.23688,58.46632,23.1875,23.4375,7
2017,7,15,9:30:00,9.5,-0.79335334,0.584573,0.368276,0.722943,46.29801,57.78945,25.1875,23.4375,7
2017,7,15,9:35:00,9.58,-0.806444604,0.568675,0.368267,0.735519,47.35107,57.07339,24.4375,23.5,7
2017,7,15,9:40:00,9.67,-0.819152044,0.552506,0.368259,0.747745,48.39542,56.3156,23.6875,23.5625,7
2017,7,15,9:45:00,9.75,-0.831469612,0.536074,0.36825,0.759616,49.43036,55.51334,24.75,23.625,7
2017,7,15,9:50:00,9.83,-0.843391446,0.519387,0.368241,0.771126,50.45513,54.66366,25.8125,23.6875,7
2017,7,15,9:55:00,9.92,-0.854911871,0.502452,0.368233,0.78227,51.46889,53.76341,24.8125,23.75,7
2017,7,15,10:00:00,10,-0.866025404,0.485279,0.368224,0.793042,52.47072,52.80919,26.4375,23.8125,7
2017,7,15,10:05:00,10.08,-0.876726756,0.467874,0.368215,0.803437,53.45962,51.79737,27.1875,24.0625,7
2017,7,15,10:10:00,10.17,-0.887010833,0.450246,0.368206,0.813451,54.43448,50.72407,24.4375,24,7
2017,7,15,10:15:00,10.25,-0.896872742,0.432404,0.368198,0.823078,55.39409,49.58517,24.92696,24.18825,7
2017,7,15,10:20:00,10.33,-0.906307787,0.414356,0.368189,0.832313,56.33712,48.37631,24.3125,24.4375,7
2017,7,15,10:25:00,10.42,-0.915311479,0.396111,0.36818,0.841153,57.26213,47.09291,25.3125,24.5625,7
2017,7,15,10:30:00,10.5,-0.923879533,0.377677,0.368172,0.849594,58.16751,45.73016,26.0302,24.84958,7
2017,7,15,10:35:00,10.58,-0.932007869,0.359063,0.368163,0.85763,59.05152,44.28311,26.74791,25.13666,7
2017,7,15,10:40:00,10.67,-0.939692621,0.340279,0.368154,0.865259,59.91226,42.74667,27.46561,25.42374,7
