Yr,Mo,Day,o_time,d_time,c_time,s_x,s_y,s_z,Solar Alt,Solar Azimuth,T_in,SP2_1,SP2_10,SP2_11,SP2_2,SP2_3,SP2_4,SP2_5,SP2_6,SP2_7,SP2_8,SP2_9
2017,7,12,21:10:00,21.17,0.737277337,-0.643056,0.374365,-0.668079,-41.919,-59.79352,15.56333,18.0625,17.9375,17.8125,17.9375,17.9375,17.9375,17.9375,18.0625,15.43833,18.0625,15.43833
2017,7,12,21:15:00,21.25,0.751839807,-0.628329,0.374357,-0.681953,-42.99642,-59.2136,15.51617,18.0625,17.92978,17.8125,17.9375,17.92978,17.9375,17.9375,18.0625,15.39889,18.0625,15.39889
2017,7,12,21:20:00,21.33,0.766044443,-0.613303,0.374349,-0.695501,-44.06718,-58.60084,15.46922,18.0625,17.92195,17.8125,17.9375,17.92195,17.9375,17.9375,18.0625,15.35977,18.0625,15.35977
2017,7,12,21:25:00,21.42,0.779884483,-0.597985,0.374342,-0.708719,-45.13077,-57.95323,15.42227,18.0625,17.91413,17.8125,17.9375,17.91413,17.9375,17.9375,18.0625,15.32064,18.0625,15.32064
2017,7,12,21:30:00,21.5,0.79335334,-0.582382,0.374334,-0.721599,-46.18665,-57.26859,15.37531,18.0625,17.9063,17.8125,17.9375,17.9063,17.9375,17.9375,18.0625,15.28151,18.0625,15.28151
2017,7,12,21:35:00,21.58,0.806444604,-0.566502,0.374326,-0.734136,-47.23423,-56.54459,15.32836,18.0625,17.89848,17.8125,17.9375,17.89848,17.9375,17.9375,18.0625,15.24238,18.0625,15.24238
2017,7,12,21:40:00,21.67,0.819152044,-0.550353,0.374318,-0.746323,-48.27284,-55.77872,15.28141,18.0625,17.89065,17.8125,17.9375,17.89065,17.9375,17.9375,18.0625,15.20326,18.0625,15.20326
2017,7,12,21:45:00,21.75,0.831469612,-0.533941,0.374311,-0.758155,-49.30178,-54.96827,15.23445,18.0625,17.88283,17.8125,17.9375,17.88283,17.9375,17.9375,18.0625,15.16413,18.0625,15.16413
2017,7,12,21:50:00,21.83,0.843391446,-0.517275,0.374303,-0.769626,-50.32028,-54.11034,15.1875,18.0625,17.875,17.8125,17.9375,17.875,17.9375,17.9375,18.0625,15.125,18.0625,15.125
2017,7,12,21:55:00,21.92,0.854911871,-0.500363,0.374295,-0.78073,-51.32749,-53.20181,15.1875,18.0625,17.81332,17.8125,17.9375,17.81332,17.9375,17.9375,18.0625,15.06332,18.0625,15.06332
2017,7,12,22:00:00,22,0.866025404,-0.483213,0.374287,-0.791463,-52.32247,-52.23935,15.14621,18.0625,17.8125,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,15.04185,18.0625,15.04185
2017,7,12,22:05:00,22.08,0.876726756,-0.465833,0.374279,-0.80182,-53.30422,-51.21941,15.10435,18.0625,17.8125,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,15.02093,18.0625,15.02093
2017,7,12,22:10:00,22.17,0.887010833,-0.448231,0.374272,-0.811794,-54.27161,-50.13819,15.0625,18.0625,17.8125,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,15,18.0625,15
2017,7,12,22:15:00,22.25,0.896872742,-0.430415,0.374264,-0.821383,-55.22344,-48.99168,14.96277,18.0625,17.78757,17.80003,17.92503,17.80003,17.9375,17.9375,18.05003,14.93767,18.05003,14.93767
2017,7,12,22:20:00,22.33,0.906307787,-0.412395,0.374256,-0.83058,-56.15836,-47.77565,14.86303,18.0625,17.76263,17.78757,17.91257,17.78757,17.9375,17.9375,18.03757,14.87533,18.03757,14.87533
2017,7,12,22:25:00,22.42,0.915311479,-0.394178,0.374248,-0.839382,-57.07491,-46.48566,14.7633,18.0625,17.7377,17.7751,17.9001,17.7751,17.9375,17.9375,18.0251,14.813,18.0251,14.813
2017,7,12,22:30:00,22.5,0.923879533,-0.375773,0.37424,-0.847784,-57.97151,-45.11709,14.66356,18.0625,17.71277,17.76263,17.88763,17.76263,17.9375,17.9375,18.01263,14.75066,18.01263,14.75066
2017,7,12,22:35:00,22.58,0.932007869,-0.35719,0.374233,-0.855783,-58.8464,-43.66519,14.56383,18.0625,17.68783,17.75017,17.87517,17.75017,17.9375,17.9375,18.00017,14.68833,18.00017,14.68833
2017,7,12,22:40:00,22.67,0.939692621,-0.338436,0.374225,-0.863375,-59.69768,-42.12511,14.43917,18.00083,17.6875,17.68833,17.875,17.75,17.9375,17.9375,17.93833,14.6875,17.93833,14.6875
2017,7,12,22:45:00,22.75,0.946930129,-0.319521,0.374217,-0.870556,-60.5233,-40.49202,14.4375,18,17.62583,17.6875,17.875,17.68833,17.9375,17.9375,17.9375,14.62583,17.9375,14.62583
2017,7,12,22:50:00,22.83,0.953716951,-0.300455,0.374209,-0.877322,-61.32102,-38.76115,14.4128,17.99383,17.56325,17.6628,17.86883,17.6628,17.9375,17.92515,17.92515,14.58178,17.92515,14.58178
2017,7,12,22:55:00,22.92,0.960049854,-0.281245,0.374202,-0.883671,-62.08844,-36.928,14.38777,17.98757,17.50067,17.63777,17.86257,17.63777,17.9375,17.91263,17.91263,14.53797,17.91263,14.53797
2017,7,12,23:00:00,23,0.965925826,-0.261901,0.374194,-0.889599,-62.82295,-34.98841,14.36273,17.98131,17.43808,17.61273,17.85631,17.61273,17.9375,17.90012,17.90012,14.49416,17.90012,14.49416
2017,7,12,23:05:00,23.08,0.97134207,-0.242432,0.374186,-0.895104,-63.52183,-32.93884,14.3377,17.97505,17.3755,17.5877,17.85005,17.5877,17.9375,17.8876,17.8876,14.45035,17.8876,14.45035
2017,7,12,23:10:00,23.17,0.976296007,-0.222847,0.374178,-0.900183,-64.18215,-30.77656,14.31267,17.96879,17.31292,17.56267,17.84379,17.56267,17.9375,17.87508,17.87508,14.40654,17.87508,14.40654
2017,7,12,23:15:00,23.25,0.98078528,-0.203157,0.37417,-0.904834,-64.80087,-28.4999,14.28763,17.96253,17.25033,17.53763,17.83753,17.53763,17.9375,17.86257,17.86257,14.36273,17.86257,14.36273
2017,7,12,23:20:00,23.33,0.984807753,-0.18337,0.374163,-0.909053,-65.37485,-26.10858,14.2626,17.95628,17.18775,17.5126,17.83128,17.5126,17.9375,17.85005,17.85005,14.31893,17.85005,14.31893
2017,7,12,23:25:00,23.42,0.98836151,-0.163495,0.374155,-0.91284,-65.90087,-23.60398,14.23757,17.95002,17.12517,17.48757,17.82502,17.48757,17.9375,17.83753,17.83753,14.27512,17.83753,14.27512
2017,7,12,23:30:00,23.5,0.991444861,-0.143543,0.374147,-0.916193,-66.37572,-20.98946,14.21253,17.94376,17.06258,17.46253,17.81876,17.46253,17.9375,17.82502,17.82502,14.23131,17.82502,14.23131
2017,7,12,23:35:00,23.58,0.994056338,-0.123522,0.374139,-0.91911,-66.79624,-18.27058,14.1875,17.9375,17,17.4375,17.8125,17.4375,17.9375,17.8125,17.8125,14.1875,17.8125,14.1875
2017,7,12,23:40:00,23.67,0.996194698,-0.103442,0.374131,-0.921589,-67.15944,-15.45532,14.31086,17.9375,16.93832,17.4375,17.75082,17.4375,17.9375,17.8125,17.8125,14.1875,17.8125,14.1875
2017,7,12,23:45:00,23.75,0.997858923,-0.083312,0.374124,-0.923629,-67.46253,-12.55417,14.3125,17.9375,16.8633,17.38803,17.73763,17.38803,17.9375,17.78777,17.7754,14.1875,17.7754,14.1875
2017,7,12,23:50:00,23.83,0.999048222,-0.063143,0.374116,-0.92523,-67.70304,-9.5801,14.3125,17.9375,16.7881,17.3379,17.7251,17.3379,17.9375,17.7627,17.7378,14.1875,17.7378,14.1875
2017,7,12,23:55:00,23.92,0.999762027,-0.042944,0.374108,-0.92639,-67.87895,-6.54835,14.3125,17.9375,16.7129,17.28777,17.71257,17.28777,17.9375,17.73763,17.7002,14.1875,17.7002,14.1875
2017,7,13,0:00:00,0,1,-0.022724,0.3741,-0.92711,-67.98868,-3.47608,14.3125,17.9375,16.6377,17.23763,17.70003,17.23763,17.9375,17.71257,17.6626,14.1875,17.6626,14.1875
2017,7,13,0:05:00,0.08,0.999762027,-0.002493,0.374092,-0.927388,-68.03126,-0.38189,14.3125,17.9375,16.5625,17.1875,17.6875,17.1875,17.9375,17.6875,17.625,14.1875,17.625,14.1875
2017,7,13,0:10:00,0.17,0.999048222,0.017739,0.374085,-0.927225,-68.00629,2.71487,14.28146,17.9375,16.50041,17.12541,17.6875,17.12541,17.9375,17.6875,17.59396,14.15646,17.59396,14.15646
2017,7,13,0:15:00,0.25,0.997858923,0.037962,0.374077,-0.92662,-67.91399,5.79472,14.25041,17.9375,16.43833,17.06333,17.6875,17.06333,17.9375,17.6875,17.56291,14.12541,17.56291,14.12541
2017,7,13,0:20:00,0.33,0.996194698,0.058168,0.374069,-0.925575,-67.7552,8.8388,14.18833,17.9375,16.31417,16.93917,17.6875,16.93917,17.9375,17.6875,17.5625,14.125,17.5625,14.125
2017,7,13,0:25:00,0.42,0.994056338,0.078347,0.374061,-0.924089,-67.53135,11.82954,14.1875,17.9375,16.3125,16.87583,17.6875,16.81417,17.9375,17.6875,17.5625,14.06333,17.5625,14.06333
2017,7,13,0:30:00,0.5,0.991444861,0.098488,0.374053,-0.922163,-67.24435,14.75113,14.12583,17.9375,16.18917,16.75167,17.6875,16.68917,17.87583,17.62583,17.50083,14.0625,17.50083,14.0625
2017,7,13,0:35:00,0.58,0.98836151,0.118582,0.374045,-0.919798,-66.89656,17.59,14.125,17.9375,16.06417,16.62667,17.62583,16.56417,17.875,17.56333,17.43833,14.0625,17.43833,14.0625
2017,7,13,0:40:00,0.67,0.984807753,0.138621,0.374038,-0.916995,-66.49068,20.335,14.09396,17.90646,16.00042,16.4698,17.59396,16.37626,17.875,17.5625,17.40646,14.00042,17.40646,14.00042
2017,7,13,0:45:00,0.75,0.98078528,0.158593,0.37403,-0.913756,-66.02967,22.97749,14.0625,17.875,15.9375,16.3125,17.5625,16.1875,17.875,17.5625,17.375,13.9375,17.375,13.9375
2017,7,13,0:50:00,0.83,0.976296007,0.17849,0.374022,-0.910082,-65.51666,25.51129,14.04176,17.85426,15.85454,16.16731,17.5625,16.02157,17.85426,17.52102,17.35426,13.91676,17.35426,13.91676
2017,7,13,0:55:00,0.92,0.97134207,0.198302,0.374014,-0.905974,-64.95484,27.9325,14.02102,17.83352,15.77157,16.02212,17.5625,15.85564,17.83352,17.47954,17.33352,13.89602,17.33352,13.89602
2017,7,13,1:00:00,1,0.965925826,0.21802,0.374006,-0.901436,-64.34744,30.23925,14.00028,17.81278,15.68861,15.87694,17.5625,15.68971,17.81278,17.43805,17.31278,13.87528,17.31278,13.87528
2017,7,13,1:05:00,1.08,0.960049854,0.237634,0.373999,-0.896468,-63.69762,32.43141,14.06167,17.8125,15.62583,15.75167,17.50083,15.56417,17.8125,17.37583,17.18917,13.81333,17.18917,13.81333
2017,7,13,1:10:00,1.17,0.953716951,0.257136,0.373991,-0.891074,-63.00846,34.51031,14.0625,17.8125,15.56333,15.565,17.43833,15.43917,17.8125,17.31333,17.1875,13.8125,17.1875,13.8125
2017,7,13,1:15:00,1.25,0.946930129,0.276515,0.373983,-0.885255,-62.28291,36.47843,13.93917,17.8125,15.43917,15.50083,17.4375,15.31417,17.8125,17.3125,17.1875,13.8125,17.1875,13.8125
2017,7,13,1:20:00,1.33,0.939692621,0.295763,0.373975,-0.879015,-61.52375,38.33914,13.9066,17.7919,15.35509,15.38669,17.3963,15.23009,17.761,17.261,17.1257,13.7816,17.1257,13.7816
2017,7,13,1:25:00,1.42,0.932007869,0.31487,0.373967,-0.872356,-60.73362,40.09643,13.87528,17.77102,15.27158,15.27185,17.35454,15.14658,17.7088,17.2088,17.06306,13.75028,17.06306,13.75028
2017,7,13,1:30:00,1.5,0.923879533,0.333827,0.373959,-0.865282,-59.91497,41.75475,13.84396,17.75014,15.18806,15.15702,17.31278,15.06306,17.6566,17.1566,17.00042,13.71896,17.00042,13.71896
2017,7,13,1:35:00,1.58,0.915311479,0.352626,0.373952,-0.857797,-59.07009,43.31881,13.81264,17.72926,15.10454,15.04218,17.27102,14.97954,17.6044,17.1044,16.93778,13.68764,16.93778,13.68764
2017,7,13,1:40:00,1.67,0.906307787,0.371257,0.373944,-0.849903,-58.20107,44.79343,13.78132,17.70838,15.02102,14.92734,17.22926,14.89602,17.5522,17.0522,16.87514,13.65632,16.87514,13.65632
2017,7,13,1:45:00,1.75,0.896872742,0.389711,0.373936,-0.841604,-57.30986,46.18346,13.75,17.6875,14.9375,14.8125,17.1875,14.8125,17.5,17,16.8125,13.625,16.8125,13.625
2017,7,13,1:50:00,1.83,0.887010833,0.407981,0.373928,-0.832904,-56.39825,47.49369,13.68832,17.6875,14.81414,14.68914,17.1875,14.68914,17.43832,16.93832,16.8125,13.56332,16.8125,13.56332
2017,7,13,1:55:00,1.92,0.876726756,0.426056,0.37392,-0.823808,-55.46786,48.72877,13.6875,17.6875,14.68917,14.56417,17.12583,14.62583,17.31417,16.9375,16.75083,13.5625,16.75083,13.5625
2017,7,13,2:00:00,2,0.866025404,0.443928,0.373912,-0.81432,-54.52019,49.8932,13.62583,17.6875,14.62583,14.43917,17.06333,14.56333,17.25083,16.81417,16.68833,13.43917,16.68833,13.43917
2017,7,13,2:05:00,2.08,0.854911871,0.46159,0.373905,-0.804444,-53.5566,50.99126,13.56333,17.62583,14.56333,14.37583,17.0625,14.50083,17.18833,16.8125,16.62583,13.4375,16.62583,13.4375
2017,7,13,2:10:00,2.17,0.843391446,0.479032,0.373897,-0.794185,-52.57836,52.02702,13.43958,17.56354,14.43958,14.25208,16.93958,14.43854,17.06458,16.68958,16.56354,13.37604,16.56354,13.37604
2017,7,13,2:15:00,2.25,0.831469612,0.496246,0.373889,-0.783548,-51.58658,53.00434,13.4375,17.5625,14.31458,14.18854,16.9375,14.31458,16.93958,16.62604,16.50104,13.31354,16.50104,13.31354
2017,7,13,2:20:00,2.33,0.819152044,0.513224,0.373881,-0.772538,-50.58232,53.92683,13.31417,17.50084,14.18917,14.06417,16.81417,14.25084,16.81417,16.56334,16.43834,13.18917,16.43834,13.18917
2017,7,13,2:25:00,2.42,0.806444604,0.529957,0.373873,-0.76116,-49.56653,54.79788,13.18958,17.43854,14.06458,13.93958,16.75104,14.18854,16.68958,16.43958,16.31458,13.1875,16.31458,13.1875
2017,7,13,2:30:00,2.5,0.79335334,0.546439,0.373865,-0.749419,-48.54007,55.62066,13.12604,17.4375,13.93958,13.81458,16.68854,14.06458,16.56458,16.4375,16.25104,13.06458,16.25104,13.06458
2017,7,13,2:35:00,2.58,0.779884483,0.562661,0.373858,-0.737321,-47.50375,56.39814,13.125,17.37563,13.83564,13.75063,16.60601,14.00063,16.39952,16.31376,16.15719,13.02175,16.15719,13.02175
2017,7,13,2:40:00,2.67,0.766044443,0.578615,0.37385,-0.724873,-46.45827,57.13306,13.125,17.31271,13.73204,13.68771,16.52314,13.93771,16.23377,16.18792,16.06281,12.98032,16.06281,12.98032
2017,7,13,2:45:00,2.75,0.751839807,0.594294,0.373842,-0.712079,-45.40432,57.82799,13.18548,17.19155,13.62845,13.56655,16.44026,13.81655,16.06802,16.06655,16.00202,12.93888,16.00202,12.93888
2017,7,13,2:50:00,2.83,0.737277337,0.609691,0.373834,-0.698946,-44.34249,58.48531,13.0625,17.1875,13.5,13.5,16.3125,13.8125,15.9375,16.0625,15.9375,12.9375,15.9375,12.9375
2017,7,13,2:55:00,2.92,0.722363962,0.624797,0.373826,-0.68548,-43.27336,59.10724,13.0625,17.06455,13.43852,13.43852,16.18955,13.68955,15.81455,15.93955,15.87602,12.87602,15.87602,12.87602
2017,7,13,3:00:00,3,0.707106781,0.639606,0.373818,-0.671687,-42.19743,59.69582,13.0625,16.95601,13.3158,13.34623,16.09623,13.62665,15.66038,15.8158,15.79894,12.84458,15.79894,12.84458
2017,7,13,3:05:00,3.08,0.691513056,0.654111,0.37381,-0.657575,-41.11517,60.25296,13.0625,16.84772,13.19204,13.2534,16.0034,13.56477,15.50567,15.69204,15.72159,12.81363,15.72159,12.81363
2017,7,13,3:10:00,3.17,0.675590208,0.668305,0.373803,-0.643149,-40.02703,60.78042,13.0625,16.73943,13.06828,13.16058,15.91058,13.50289,15.35097,15.56828,15.64423,12.78269,15.64423,12.78269
2017,7,13,3:15:00,3.25,0.659345815,0.68218,0.373795,-0.628417,-38.9334,61.27985,13.0625,16.63114,12.94451,13.06776,15.81776,13.44101,15.19627,15.44451,15.56688,12.75175,15.56688,12.75175
2017,7,13,3:20:00,3.33,0.64278761,0.695732,0.373787,-0.613385,-37.83466,61.75276,13.0625,16.50481,12.85738,13.02244,15.69231,13.39744,15.04728,15.31731,15.48238,12.75,15.48238,12.75
2017,7,13,3:25:00,3.42,0.625923472,0.708952,0.373779,-0.598061,-36.73114,62.20056,13.0625,16.37741,12.77244,12.97997,15.56491,13.35497,14.89864,15.18991,15.39744,12.75,15.39744,12.75
2017,7,13,3:30:00,3.5,0.608761429,0.721835,0.373771,-0.582452,-35.62316,62.62456,13.0625,16.25,12.6875,12.9375,15.4375,13.3125,14.75,15.0625,15.3125,12.75,15.3125,12.75
2017,7,13,3:35:00,3.58,0.591309648,0.734374,0.373763,-0.566565,-34.51101,63.02596,13.09653,16.04583,12.67049,12.90347,15.33541,13.3125,14.61388,14.92638,15.24444,12.76701,15.24444,12.76701
2017,7,13,3:40:00,3.67,0.573576436,0.746564,0.373755,-0.550408,-33.39498,63.4059,13.13056,15.84165,12.65347,12.86944,15.23333,13.3125,14.47777,14.79027,15.17638,12.78403,15.17638,12.78403
2017,7,13,3:45:00,3.75,0.555570233,0.758399,0.373748,-0.533988,-32.2753,63.76541,13.16459,15.63748,12.63646,12.83541,15.13124,13.3125,14.34165,14.65415,15.10833,12.80104,15.10833,12.80104
2017,7,13,3:50:00,3.83,0.537299608,0.769874,0.37374,-0.517314,-31.15223,64.10547,13.24755,15.43995,12.625,12.8125,15.00245,13.3125,14.18995,14.5625,15.0625,12.8125,15.0625,12.8125
2017,7,13,3:55:00,3.92,0.518773258,0.780981,0.373732,-0.500392,-30.02596,64.42696,13.28013,15.10607,12.65513,12.8125,14.90961,13.3125,14.09711,14.44198,15.00224,12.8125,15.00224,12.8125
2017,7,13,4:00:00,4,0.5,0.791718,0.373724,-0.483232,-28.89672,64.73073,13.31067,14.77015,12.68567,12.8125,14.818,13.3125,14.0055,14.31983,14.94116,12.8125,14.94116,12.8125
2017,7,13,4:05:00,4.08,0.480988769,0.802077,0.373716,-0.465841,-27.76468,65.01753,13.40182,14.36296,12.6875,12.84227,14.69341,13.3125,13.91068,14.22318,14.87796,12.87204,14.87796,12.87204
2017,7,13,4:10:00,4.17,0.461748613,0.812055,0.373708,-0.448228,-26.63004,65.28809,13.49683,13.95122,12.6875,12.87394,14.56672,13.3125,13.81567,14.12817,14.81461,12.93539,14.81461,12.93539
2017,7,13,4:15:00,4.25,0.44228869,0.821647,0.3737,-0.4304,-25.49294,65.54308,13.56853,13.86897,12.75603,12.91783,14.46828,13.34676,13.77824,14.06504,14.76111,12.99746,14.76111,12.99746
2017,7,13,4:20:00,4.33,0.422618262,0.830848,0.373692,-0.412366,-24.35355,65.7831,13.63941,13.79809,12.82691,12.96213,14.37081,13.38221,13.74279,14.00301,14.70794,13.05949,14.70794,13.05949
2017,7,13,4:25:00,4.42,0.40274669,0.839653,0.373685,-0.394135,-23.21202,66.00872,13.7103,13.7272,12.8978,13.00644,14.27333,13.41765,13.70735,13.94099,14.65477,13.12151,14.65477,13.12151
2017,7,13,4:30:00,4.5,0.382683432,0.848059,0.373677,-0.375714,-22.06847,66.22048,13.78119,13.65631,12.96869,13.05074,14.17586,13.4531,13.6719,13.87896,14.60161,13.18354,14.60161,13.18354
2017,7,13,4:35:00,4.58,0.362438038,0.856062,0.373669,-0.357113,-20.92303,66.41885,13.85208,13.58542,13.03958,13.09505,14.07839,13.48854,13.63646,13.81693,14.54844,13.24557,14.54844,13.24557
2017,7,13,4:40:00,4.67,0.342020143,0.863657,0.373661,-0.338341,-19.77581,66.60429,13.92297,13.51453,13.11047,13.13935,13.98092,13.52398,13.60102,13.7549,14.49527,13.3076,14.49527,13.3076
2017,7,13,4:45:00,4.75,0.321439465,0.870841,0.373653,-0.319405,-18.62692,66.77721,13.99386,13.44364,13.18136,13.18366,13.88345,13.55943,13.56557,13.69288,14.44211,13.36962,14.44211,13.36962
2017,7,13,4:50:00,4.83,0.3007058,0.877611,0.373645,-0.300314,-17.47646,66.93799,14.07793,13.47646,13.26543,13.26543,13.85552,13.62095,13.60146,13.6875,14.35957,13.45293,14.35957,13.45293
2017,7,13,4:55:00,4.92,0.279829014,0.883963,0.373637,-0.281077,-16.32451,67.08698,14.16325,13.51913,13.35075,13.35075,13.83419,13.68494,13.64413,13.6875,14.27425,13.53825,14.27425,13.53825
2017,7,13,5:00:00,5,0.258819045,0.889895,0.373629,-0.261703,-15.17113,67.22451,14.24858,13.56179,13.43608,13.43608,13.81286,13.74893,13.68679,13.6875,14.18892,13.62358,14.18892,13.62358
2017,7,13,5:05:00,5.08,0.237685892,0.895403,0.373622,-0.242199,-14.01638,67.35086,14.31153,13.64454,13.51954,13.51954,13.85352,13.81153,13.72852,13.72852,14.14648,13.70704,14.14648,13.70704
2017,7,13,5:10:00,5.17,0.216439614,0.900485,0.373614,-0.222574,-12.86028,67.46631,14.3741,13.72796,13.60296,13.60296,13.89523,13.8741,13.77023,13.77023,14.10477,13.79046,14.10477,13.79046
2017,7,13,5:15:00,5.25,0.195090322,0.905139,0.373606,-0.202836,-11.70285,67.57109,14.43667,13.81139,13.68639,13.68639,13.93694,13.93667,13.81194,13.81194,14.06306,13.87389,14.06306,13.87389
2017,7,13,5:20:00,5.33,0.173648178,0.909362,0.373598,-0.182991,-10.54403,67.66541,14.51972,13.87417,13.81166,13.76972,13.99958,14.01972,13.87417,13.85361,14.10361,13.93708,14.10361,13.93708
2017,7,13,5:25:00,5.42,0.152123386,0.913152,0.37359,-0.163045,-9.3837,67.74948,14.60306,13.93667,13.87438,13.85306,14.03094,14.10306,13.93667,13.89528,14.14528,13.99938,14.14528,13.99938
2017,7,13,5:30:00,5.5,0.130526192,0.916508,0.373582,-0.143003,-8.22165,67.82347,14.68639,13.99917,13.93667,13.93639,14.06208,14.18639,13.99917,13.93694,14.18694,14.06167,14.18694,14.06167
2017,7,13,5:35:00,5.58,0.108866875,0.919427,0.373574,-0.122864,-7.05741,67.88752,14.6875,14.0625,14.0625,14,14.1875,14.25,14.0625,14.0625,14.1875,14.125,14.1875,14.125
2017,7,13,5:40:00,5.67,0.087155743,0.92191,0.373566,-0.102621,-5.89014,67.94176,14.8125,14.1623,14.1875,14.0625,14.1875,14.3125,14.1875,14.0625,14.3125,14.25,14.3125,14.25
2017,7,13,5:45:00,5.75,0.065403129,0.923953,0.373558,-0.082253,-4.71807,67.9863,14.87484,14.2621,14.2966,14.18719,14.28102,14.4216,14.26543,14.15602,14.37484,14.3591,14.37484,14.3591
2017,7,13,5:50:00,5.83,0.043619387,0.925556,0.37355,-0.061694,-3.53707,68.02123,14.93719,14.3619,14.4057,14.31188,14.37453,14.5307,14.34336,14.24953,14.43719,14.4682,14.43719,14.4682
2017,7,13,5:55:00,5.92,0.021814885,0.926718,0.373542,-0.040744,-2.3351,68.04662,14.99953,14.4617,14.51481,14.43656,14.46805,14.63981,14.42129,14.34305,14.49953,14.57731,14.49953,14.57731
2017,7,13,6:00:00,6,6.13E-17,0.927434,0.373531,-0.01845,-1.0572,68.06251,15.06188,14.5615,14.62391,14.56125,14.56156,14.74891,14.49922,14.43656,14.56188,14.68641,14.56188,14.68641
2017,7,13,6:05:00,6.08,-0.021814885,0.927616,0.373483,0.006179,0.35405,68.06895,15.23491,14.67744,14.79741,14.67744,14.67744,14.86494,14.61494,14.55244,14.73491,14.91738,14.73491,14.91738
2017,7,13,6:10:00,6.17,-0.043619387,0.927349,0.373432,0.023939,1.37174,68.06594,15.38173,14.81923,15.09792,14.87412,14.79728,15.01771,14.77869,14.82596,15.00248,15.1351,15.00248,15.1351
2017,7,13,6:15:00,6.25,-0.065403129,0.926691,0.373402,0.042602,2.44164,68.05347,15.52596,14.96346,15.41042,15.07845,14.91747,15.17396,14.94696,15.11442,15.27893,15.35144,15.27893,15.35144
2017,7,13,6:20:00,6.33,-0.087155743,0.925618,0.373382,0.061783,3.54218,68.03152,15.67019,15.10769,15.72292,15.28277,15.03766,15.33021,15.11522,15.40288,15.55537,15.56779,15.55537,15.56779
2017,7,13,6:25:00,6.42,-0.108866875,0.924119,0.373367,0.081249,4.66036,68.00005,15.81442,15.25192,16.03542,15.4871,15.15785,15.48646,15.28349,15.69135,15.83181,15.78413,15.83181,15.78413
2017,7,13,6:30:00,6.5,-0.130526192,0.922185,0.373355,0.100905,5.79131,67.95899,15.95865,15.39615,16.34792,15.69143,15.27804,15.64271,15.45176,15.97981,16.10825,16.00048,16.10825,16.00048
2017,7,13,6:35:00,6.58,-0.152123386,0.919816,0.373344,0.120636,6.92882,67.90827,15.97413,15.59272,16.64446,15.98283,15.46772,15.89446,15.68109,16.3212,16.4462,16.29533,16.4462,16.29533
2017,7,13,6:40:00,6.67,-0.173648178,0.917012,0.373334,0.140394,8.07066,67.84777,15.93786,15.81032,16.9346,16.30924,15.68532,16.1846,15.93496,16.68387,16.80887,16.62174,16.80887,16.62174
2017,7,13,6:45:00,6.75,-0.195090322,0.913773,0.373325,0.160146,9.21537,67.77737,16.27413,16.05295,17.12986,16.64913,15.92795,16.47604,16.16463,16.97604,17.10104,16.93758,17.10104,16.93758
2017,7,13,6:50:00,6.83,-0.216439614,0.910101,0.373316,0.179866,10.36194,67.69694,16.61415,16.29582,17.32416,16.98915,16.17082,16.76749,16.39405,17.26749,17.39249,17.25332,17.39249,17.25332
2017,7,13,6:55:00,6.92,-0.237685892,0.905996,0.373308,0.199533,11.50965,67.60631,16.56644,16.49902,17.56053,17.1875,16.3125,16.99902,16.62347,17.4375,17.68553,17.4375,17.68553,17.4375
2017,7,13,7:00:00,7,-0.258819045,0.90146,0.373299,0.21913,12.65796,67.50529,16.7114,16.6489,17.69899,17.32399,16.4614,17.1489,16.76149,17.56158,17.8364,17.56158,17.8364,17.56158
2017,7,13,7:05:00,7.08,-0.279829014,0.896495,0.373291,0.238643,13.80646,67.39367,16.8613,16.7988,17.8364,17.4614,16.6113,17.2988,16.8989,17.6865,17.9863,17.6865,17.9863,17.6865
2017,7,13,7:10:00,7.17,-0.3007058,0.891104,0.373283,0.258057,14.95483,67.27122,17.0112,16.9487,17.97381,17.59881,16.7612,17.4487,17.03631,17.81142,18.1362,17.81142,18.1362,17.81142
2017,7,13,7:15:00,7.25,-0.321439465,0.885289,0.373275,0.277362,16.1028,67.13768,17.1611,17.0986,18.11122,17.73622,16.9111,17.5986,17.17372,17.93633,18.2861,17.93633,18.2861,17.93633
2017,7,13,7:20:00,7.33,-0.342020143,0.879053,0.373267,0.296544,17.25014,66.99277,17.311,17.2485,18.24863,17.87363,17.061,17.7485,17.31113,18.06125,18.436,18.06125,18.436,18.06125
2017,7,13,7:25:00,7.42,-0.362438038,0.872398,0.373259,0.315594,18.39666,66.83617,17.37427,17.34266,18.4662,17.96766,17.12427,17.84266,17.37427,18.18604,18.56104,18.12427,18.56104,18.12427
2017,7,13,7:30:00,7.5,-0.382683432,0.865329,0.373251,0.3345,19.54215,66.66755,17.43667,17.43625,18.68459,18.06125,17.18667,17.93625,17.43667,18.31084,18.68584,18.18667,18.68584,18.18667
2017,7,13,7:35:00,7.58,-0.40274669,0.857847,0.373243,0.353254,20.68646,66.48652,17.56104,17.49927,18.93458,18.12427,17.28015,17.99927,17.53015,18.43604,18.87281,18.31104,18.87281,18.31104
